"1","Financial Year","31-03-2018       4","30-06-2018       1","30-09-2018       2","31-12-2018       3","31-03-2019       4","30-06-2019       1","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1"
"2","Sales/Revenue","10,157.00","8,043.00","5,071.00","4,500.00","2,415.00","2,475.00","2,575.00","8,281.00","10,884.00","4,798.00"
"3","Pretax Income","(3,461.00)","(977.00)","(1,017.00)","(1,891.00)","(12,315.00)","1,376.00","587.00","2,773.00","3,418.00","1,272.00"
"4","Net Income","(3,808.00)","(977.00)","(1,017.00)","(1,913.00)","(12,144.00)","1,311.00","587.00","2,773.00","3,336.00","1,272.00"
"5","Cash & Short-Term Investments","8,401.00","6,586.00","5,058.00","3,624.00","4,881.00","5,412.00","21,995.00","23,436.00","23,885.00","26,750.00"
"6","Cash Only","8,401.00","6,586.00","5,058.00","3,624.00","4,881.00","5,412.00","21,995.00","23,436.00","23,885.00","26,750.00"
"7","Total Accounts Receivables","6,118.00","7,178.00","8,552.00","7,447.00","2,329.00","2,545.00","4,326.00","6,240.00","26,506.00","7,109.00"
"8","Inventories","28,167.00","26,777.00","27,091.00","27,067.00","19,519.00","19,603.00","21,915.00","21,442.00","21,196.00","38,716.00"
"9","Net Property, Plant & Equipment","51,095.00","50,731.00","50,295.00","49,893.00","49,103.00","48,471.00","50,160.00","50,787.00","50,565.00","51,021.00"
"10","Accrued Payable","8,823.00","7,264.00","8,040.00","7,121.00","3,352.00","2,155.00","4,624.00","5,441.00","4,403.00","4,284.00"
"11","Short Term Debt","239.00","239.00","251.00","239.00","258.00","278.00","278.00","269.00","372.00","1,022.00"
"12","Long Term Debt","3,576.00","3,546.00","3,447.00","3,399.00","3,317.00","3,334.00","3,264.00","3,192.00","6,012.00","5,626.00"
"13","Net Operating Cash Flow","(2,134.00)","(1,464.00)","(1,012.00)","(1,297.00)","(3,278.00)","(1,070.00)","(322.00)","3,454.00","1,115.00","3,935.00"
"14","Capital Expenditures","(28.00)","-","-","-","-","-","-","(687.00)","(1,828.00)","(926.00)"
"15","Total Shares Outstanding (million)","226,373.85","226,373.85","226,373.85","226,373.85","249,011.23","249,011.23","323,714.23","323,714.23","323,714.23","323,714.23"
