"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019"
"2","Sales/Revenue","44,125.67","43,328.49","98,397.47","143,462.60","101,582.87","117,618.74","113,680.62","141,156.04","174,438.07","182,552.43"
"3","Pretax Income","(20,109.19)","(6,511.30)","34,037.07","8,817.04","1,744.09","(14,844.39)","(24,273.18)","6,885.66","10,699.98","12,746.34"
"4","Net Income","(18,847.63)","(6,495.28)","30,225.86","3,091.52","611.81","(18,033.80)","(24,709.90)","4,935.37","12,578.12","9,235.92"
"5","Cash & Short-Term Investments","6,062.00","5,644.10","23,205.56","34,299.40","29,069.37","25,904.16","21,049.37","19,217.60","24,800.16","23,359.64"
"6","Cash Only","6,040.74","5,622.23","11,602.11","12,009.33","12,579.52","18,535.43","16,768.86","17,828.23","17,958.45","18,570.47"
"7","Total Accounts Receivables","13,817.42","14,352.87","35,270.45","32,019.17","21,041.35","40,213.52","38,933.45","77,433.50","55,860.60","93,136.73"
"8","Inventories","8,759.11","7,474.23","10,902.04","13,204.08","13,244.39","13,718.84","22,444.71","24,458.78","36,840.05","55,225.04"
"9","Net Property, Plant & Equipment","29,083.82","26,223.98","67,258.77","73,653.02","74,989.10","64,006.61","60,609.31","58,428.98","54,436.25","51,593.50"
"10","Short Term Debt","74,008.10","79,821.19","4,877.59","1,665.29","2,842.98","3,193.27","2,945.95","774.47","5,745.69","7,730.50"
"11","Long Term Debt","118.08","190.91","15,030.41","2,720.21","1,543.94","1,066.78","1,672.29","1,378.81","1,236.90","2,165.82"
"12","Net Operating Cash Flow","(3,518.61)","(1,333.95)","3,167.21","8,757.43","99.90","(679.43)","(8,372.12)","(24,420.55)","660.82","(10,265.85)"
"13","Capital Expenditures","(395.44)","(765.84)","(4,433.62)","(8,100.87)","(8,194.07)","(1,940.36)","(1,810.43)","(2,380.62)","(2,109.16)","(615.03)"
"14","Total Shares Outstanding (million)","244,732.00","244,732.00","1,088,012.00","1,386,930.51","1,574,322.01","1,731,908.91","1,731,908.91","1,976,035.01","1,976,035.01","2,076,035.01"
