"1","Financial Year","31-05-2011","31-05-2012","31-05-2013","31-05-2014","31-05-2015","31-05-2016","31-05-2017","31-05-2018","31-05-2019","31-05-2020"
"2","Sales/Revenue","240,256.22","261,214.86","276,415.96","169,305.92","57,277.25","74,102.28","237,446.75","279,529.06","326,700.15","282,844.00"
"3","Pretax Income","5,196.96","3,533.55","7,189.96","7,090.80","2,997.32","5,402.89","2,588.72","1,485.54","1,637.20","(1,059.00)"
"4","Net Income","3,494.62","2,184.07","4,904.85","4,597.20","1,748.85","3,457.13","1,853.83","854.04","743.08","(1,344.00)"
"5","Cash & Short-Term Investments","9,845.65","6,914.04","11,488.61","30,434.12","25,279.72","19,228.24","10,982.97","9,552.39","7,648.19","5,381.00"
"6","Cash Only","9,845.65","6,914.04","-","30,434.12","-","-","-","-","-","-"
"7","Total Accounts Receivables","19,990.02","17,628.22","18,975.84","5,423.46","9,788.80","17,818.85","26,168.72","28,695.66","35,395.20","32,136.00"
"8","Inventories","9,926.50","6,637.09","4,358.87","3,213.96","5,148.12","5,525.98","4,832.29","5,470.89","943.44","573.00"
"9","Net Property, Plant & Equipment","46,199.02","45,012.29","43,318.59","41,612.07","45,068.96","43,230.60","41,336.90","39,289.73","37,115.55","40,458.00"
"10","Accrued Payable","-","-","-","-","6,987.81","7,355.39","5,524.77","5,655.49","5,804.21","6,095.00"
"11","Short Term Debt","7,174.87","3,887.01","914.06","1,518.13","614.60","151.31","285.02","268.68","-","319.00"
"12","Long Term Debt","3,257.63","-","-","-","-","-","-","-","-","371.00"
"13","Net Operating Cash Flow","19,367.34","7,985.53","11,414.64","21,694.96","(790.89)","(2,076.73)","(5,292.98)","329.88","1,640.76","5,015.00"
"14","Capital Expenditures","(633.65)","(1,149.70)","(697.97)","(668.59)","(1,921.33)","(796.92)","(773.98)","(592.54)","(517.77)","(5,008.00)"
"15","Total Shares Outstanding (million)","181,163.00","181,163.00","181,163.00","181,163.09","181,163.09","181,163.09","181,164.00","181,164.00","181,164.00","181,164.00"
