"1","Financial Year","30-06-2019       4","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1"
"2","Sales/Revenue","449,340.00","645,757.00","612,314.00","505,434.00","539,943.00","331,661.00","350,946.00","405,179.00","522,139.00","505,453.00"
"3","Pretax Income","174,732.00","194,497.00","187,423.00","176,194.00","189,165.00","157,562.00","133,944.00","148,126.00","155,377.00","142,701.00"
"4","Net Income","140,708.00","164,635.00","158,014.00","151,038.00","156,676.00","146,620.00","121,812.00","136,167.00","138,542.00","128,816.00"
"5","Cash & Short-Term Investments","884,403.00","1,299,234.00","1,108,379.00","1,154,554.00","1,240,389.00","1,055,485.00","1,258,737.00","1,695,879.00","1,461,986.00","1,466,640.00"
"6","Cash Only","551,294.00","-","-","-","-","-","-","-","-","-"
"7","Total Accounts Receivables","1,235,208.00","1,319,692.00","1,419,695.00","1,164,537.00","1,163,689.00","1,135,058.00","581,542.00","505,664.00","652,950.00","704,144.00"
"8","Inventories","95,593.00","105,212.00","86,322.00","123,173.00","84,708.00","61,743.00","52,934.00","47,892.00","43,699.00","74,348.00"
"9","Net Property, Plant & Equipment","1,935,965.00","2,123,161.00","2,397,373.00","2,489,446.00","2,563,036.00","2,856,846.00","3,073,690.00","3,431,330.00","3,371,869.00","3,383,888.00"
"10","Accrued Payable","204,444.00","1,584,923.00","1,680,062.00","1,331,390.00","930,803.00","954,170.00","720,430.00","752,684.00","747,483.00","-"
"11","Short Term Debt","356,188.00","512,805.00","334,004.00","382,941.00","463,066.00","410,355.00","314,595.00","492,187.00","303,875.00","368,414.00"
"12","Long Term Debt","1,318,175.00","1,468,294.00","1,605,715.00","1,419,295.00","1,467,778.00","1,544,123.00","1,220,031.00","1,622,450.00","1,658,379.00","1,618,878.00"
"13","Net Operating Cash Flow","107,349.00","328,197.00","273,322.00","49,289.00","195,745.00","173,061.00","83,916.00","280,144.00","(6,265.00)","70,238.00"
"14","Capital Expenditures","(256,165.00)","(227,147.00)","(288,730.00)","(280,288.00)","(63,189.00)","(394,231.00)","(277,389.00)","(413,539.00)","25,540.00","(86,624.00)"
"15","Total Shares Outstanding (million)","5,638,307.27","5,638,307.27","5,638,307.27","5,638,307.27","5,638,307.27","5,638,307.27","5,641,957.35","5,642,237.35","5,642,397.43","5,642,397.43"
