"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019"
"2","Sales/Revenue","142,258.86","173,993.86","223,207.72","254,449.59","260,760.34","261,645.48","272,637.65","267,153.47","253,819.04","254,066.14"
"3","Pretax Income","8,303.42","21,659.43","27,990.27","29,277.49","30,644.29","44,761.14","55,307.23","45,730.89","39,763.39","47,315.58"
"4","Net Income","9,819.48","19,192.02","21,218.14","22,050.18","21,918.05","32,721.24","43,800.08","33,526.42","30,926.15","35,732.05"
"5","Cash & Short-Term Investments","71,147.67","42,986.04","26,102.79","23,882.38","31,294.64","40,421.47","65,444.19","87,616.73","87,416.85","85,329.73"
"6","Cash Only","8,240.65","3,575.13","11,717.49","18,020.33","15,023.74","209.40","13,601.92","14,782.74","17,973.07","11,388.23"
"7","Total Accounts Receivables","28,131.08","42,574.79","43,529.36","40,217.47","52,074.59","43,129.78","57,395.01","53,275.38","47,219.40","50,834.11"
"8","Inventories","19,440.03","25,335.69","32,418.12","39,970.06","38,164.93","35,868.04","44,557.35","37,182.46","36,157.69","35,099.06"
"9","Net Property, Plant & Equipment","78,165.27","101,043.24","118,679.71","146,932.22","139,136.67","129,641.49","119,580.18","114,607.45","103,677.52","100,832.84"
"10","Accrued Payable","-","-","-","-","10,527.01","10,615.80","9,111.50","-","-","-"
"11","Short Term Debt","57.93","-","-","-","-","-","-","-","-","6,295.39"
"12","Long Term Debt","-","-","-","-","-","-","-","-","-","265.80"
"13","Net Operating Cash Flow","10,908.30","2,334.30","10,321.76","38,014.08","10,516.13","11,525.24","29,062.07","28,269.44","2,100.18","22,445.44"
"14","Capital Expenditures","(26,106.59)","(31,044.56)","(27,447.48)","(40,329.63)","(3,140.33)","(2,932.47)","(4,125.63)","(6,307.37)","(3,795.46)","(7,191.31)"
"15","Total Shares Outstanding (million)","228,799.00","228,799.00","228,800.00","228,800.00","228,800.00","228,800.00","228,800.00","228,800.00","228,800.00","228,800.00"
