"1","Financial Year","31-03-2019       4","30-06-2019       1","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1"
"2","Sales/Revenue","9,389.91","5,537.00","10,387.00","13,394.00","15,918.19","7,333.00","15,190.00","24,384.00","31,817.00","21,558.00"
"3","Pretax Income","1,851.95","(897.00)","390.00","10,914.00","43.75","474.00","2,824.00","4,678.00","3,951.00","2,009.00"
"4","Net Income","1,876.07","(897.00)","390.00","10,914.00","139.15","474.00","2,824.00","4,678.00","4,074.00","2,009.00"
"5","Cash & Short-Term Investments","2,085.41","882.00","954.00","13,983.00","5,688.00","4,591.00","3,931.00","11,533.00","6,028.00","6,079.00"
"6","Cash Only","2,085.41","882.00","954.00","13,983.00","5,688.00","4,591.00","3,931.00","11,533.00","6,028.00","6,079.00"
"7","Total Accounts Receivables","13,026.85","12,872.00","14,408.00","21,881.00","25,712.00","22,490.00","21,966.00","14,173.00","51,466.00","54,238.00"
"8","Inventories","16,986.75","19,921.00","19,023.00","15,227.00","15,983.00","17,838.00","28,700.00","49,304.00","31,611.00","32,463.00"
"9","Net Property, Plant & Equipment","89,018.31","88,092.00","87,231.00","86,398.00","85,424.00","84,533.00","83,518.00","82,972.00","82,030.00","81,345.00"
"10","Accrued Payable","7,361.35","5,807.00","5,414.00","11,306.00","7,691.00","5,832.00","12,071.00","24,751.00","22,509.00","23,707.00"
"11","Short Term Debt","1,618.79","3,278.00","3,222.00","1,827.00","588.00","1,788.00","1,400.00","670.00","748.00","819.00"
"12","Long Term Debt","10,044.75","9,178.00","9,037.00","9,443.00","9,478.00","8,589.00","8,524.00","9,457.00","9,139.00","8,926.00"
"13","Net Operating Cash Flow","(1,223.87)","(384.00)","(111.00)","13,608.00","(3,839.00)","(1,137.00)","(1,910.00)","9,087.00","(19,120.00)","(420.00)"
"14","Capital Expenditures","-","-","-","-","-","-","-","-","-","-"
"15","Total Shares Outstanding (million)","587,769.58","587,769.58","587,769.58","587,769.58","587,770.00","587,770.00","587,770.00","587,770.00","705,326.00","705,323.50"
