"1","Financial Year","30-06-2019       4","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1"
"2","Sales/Revenue","-","-","-","-","-","964.00","2,781.00","638.00","495.00","920.00"
"3","Pretax Income","(1,161.44)","(363.00)","393.00","(3,284.00)","1,461.00","3,455.00","3,902.00","5,392.00","(5,200.00)","2,146.00"
"4","Net Income","(1,161.63)","(363.00)","393.00","(3,284.00)","1,461.00","3,455.00","3,767.00","5,392.00","(5,200.00)","2,146.00"
"5","Cash & Short-Term Investments","83,909.80","83,522.00","83,916.00","83,269.00","83,973.00","87,389.00","91,309.00","92,874.00","91,011.00","91,616.00"
"6","Cash Only","-","-","-","-","-","-","-","-","-","27,541.00"
"7","Total Accounts Receivables","49,139.57","49,188.00","49,182.00","49,135.00","49,133.00","49,137.00","49,144.00","49,186.00","15,750.00","15,743.00"
"8","Net Property, Plant & Equipment","159.35","141.00","128.00","115.00","103.00","90.00","78.00","65.00","58.00","52.00"
"9","Accrued Payable","787.97","813.00","786.00","950.00","1,145.00","3,671.00","645.00","658.00","571.00","497.00"
"10","Short Term Debt","6,006.86","6,040.00","5,826.00","6,074.00","6,043.00","5,957.00","5,900.00","5,690.00","5,693.00","5,664.00"
"11","Long Term Debt","-","-","-","-","-","-","-","-","-","-"
"12","Net Operating Cash Flow","(1,035.70)","(647.00)","(337.00)","(191.00)","(709.00)","1,634.00","(1,130.00)","(528.00)","(692.00)","(400.00)"
"13","Capital Expenditures","(126.96)","-","-","-","-","-","-","-","-","-"
"14","Total Shares Outstanding (million)","75,000.00","75,000.00","75,000.00","75,000.00","75,000.00","75,000.00","75,000.00","75,000.00","75,000.00","75,000.00"
