"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","30-06-2016","30-06-2017","30-06-2018","30-06-2019","30-06-2020"
"2","Sales/Revenue","18,483.00","15,862.00","11,777.00","5,793.00","6,715.00","6,737.00","3,924.00","5,725.00","13,217.00","95,843.00"
"3","Pretax Income","(102.00)","(1,097.00)","(3,137.00)","(5,946.00)","(3,994.00)","(8,481.00)","(7,251.00)","(5,001.00)","940.00","17,906.00"
"4","Net Income","(231.00)","(912.00)","(2,980.00)","(5,488.00)","(3,867.00)","(8,392.00)","(7,187.00)","(4,979.00)","486.00","12,786.00"
"5","Cash & Short-Term Investments","8,667.00","8,353.00","10,194.00","3,081.00","1,231.00","1,110.00","665.00","4,485.00","1,506.00","89,805.00"
"6","Total Accounts Receivables","4,591.00","5,979.00","2,343.00","2,332.00","2,541.00","1,806.00","752.00","864.00","9,772.00","52,480.00"
"7","Inventories","6,103.00","6,667.00","5,651.00","4,429.00","4,095.00","2,000.00","9,287.00","8,836.00","8,921.00","2,017.00"
"8","Net Property, Plant & Equipment","23,574.00","21,636.00","20,232.00","27,929.00","26,437.00","19,031.00","14,613.00","13,521.00","12,769.00","12,798.00"
"9","Short Term Debt","430.00","633.00","88.00","-","915.00","874.00","463.00","1,281.00","957.00","834.00"
"10","Long Term Debt","34.00","20.00","-","-","4,251.00","3,152.00","3,229.00","2,915.00","2,348.00","1,674.00"
"11","Net Operating Cash Flow","1,815.00","(991.00)","2,543.00","2,012.00","(6,767.00)","(2,665.00)","(2,299.00)","(9,044.00)","(1,601.00)","10,608.00"
"12","Capital Expenditures","(957.00)","(218.00)","(203.00)","(9,216.00)","(31.00)","(78.00)","(23.00)","(25.00)","(272.00)","(179.00)"
"13","Total Shares Outstanding (million)","56,375.00","56,375.00","56,375.00","56,375.00","56,375.00","56,375.00","56,375.00","76,150.00","76,150.00","113,083.00"
