"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","134,974.00","136,312.00","139,614.00","125,007.00","61,978.00","130,749.00","147,505.00","99,438.00","84,924.00","95,798.00"
"3","Pretax Income","77,930.00","79,796.00","75,257.00","68,355.00","19,499.00","76,843.00","72,096.00","43,715.00","44,313.00","38,535.00"
"4","Net Income","77,930.00","79,796.00","75,257.00","68,355.00","19,499.00","76,843.00","72,096.00","43,715.00","44,313.00","38,535.00"
"5","Cash & Short-Term Investments","218,435.00","206,807.00","225,509.00","216,816.00","174,881.00","217,580.00","221,880.00","181,995.00","202,240.00","158,677.00"
"6","Cash Only","218,435.00","206,807.00","225,509.00","216,816.00","174,881.00","217,580.00","221,880.00","181,995.00","202,240.00","-"
"7","Total Accounts Receivables","28,135.00","31,633.00","29,787.00","35,155.00","28,253.00","42,090.00","35,444.00","42,581.00","23,696.00","56,021.00"
"8","Net Property, Plant & Equipment","6,788.00","6,169.00","5,655.00","5,060.00","4,474.00","3,872.00","3,602.00","3,350.00","3,104.00","2,809.00"
"9","Accrued Payable","222,409.00","223,394.00","222,803.00","227,051.00","161,759.00","225,356.00","205,857.00","184,178.00","171,315.00","171,791.00"
"10","Short Term Debt","14,900.00","1,591.00","14,900.00","1,736.00","14,900.00","1,447.00","14,755.00","1,447.00","14,611.00","1,592.00"
"11","Long Term Debt","1,199,155.00","1,199,220.00","1,199,285.00","1,199,350.00","1,199,415.00","1,199,480.00","1,199,545.00","1,199,610.00","1,199,675.00","1,199,740.00"
"12","Net Operating Cash Flow","104,170.00","93,274.00","99,510.00","93,426.00","25,542.00","90,118.00","77,983.00","58,832.00","66,103.00","28,098.00"
"13","Capital Expenditures","(102.00)","(51.00)","(156.00)","(78.00)","(97.00)","(83.00)","(58.00)","(56.00)","(64.00)","(11.00)"
"14","Total Shares Outstanding (million)","3,542,951.00","3,545,840.00","3,548,828.00","3,551,815.00","3,555,026.00","3,557,112.00","3,560,560.00","3,563,980.00","3,566,580.00","3,569,319.00"
