"1","Financial Year","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018"
"2","Sales/Revenue","347,903.00","331,155.00","406,752.00","400,514.00","455,381.00","418,426.00","346,763.00","343,696.00","299,532.00","180,931.00"
"3","Pretax Income","(4,530.00)","3,597.00","15,703.00","(8,144.00)","11,356.00","5,433.00","(15,799.00)","4,971.00","25,480.00","(35,135.00)"
"4","Net Income","(6,483.00)","1,221.00","9,298.00","(9,530.00)","4,330.00","2,230.00","(15,771.00)","11,936.00","15,028.00","(39,178.00)"
"5","Cash & Short-Term Investments","12,994.00","15,827.00","21,451.00","40,170.00","4,170.00","60,451.00","62,024.00","61,282.00","22,128.00","35,086.00"
"6","Cash Only","5,486.00","3,055.00","3,235.00","4,695.00","4,170.00","6,753.00","6,125.00","2,566.00","3,815.00","9,785.00"
"7","Total Accounts Receivables","142,266.00","131,282.00","130,391.00","145,204.00","218,668.00","164,094.00","180,800.00","178,490.00","189,347.00","63,134.00"
"8","Inventories","51,570.00","61,997.00","64,333.00","50,159.00","46,811.00","35,248.00","27,715.00","29,389.00","31,228.00","30,892.00"
"9","Net Property, Plant & Equipment","133,180.00","125,254.00","120,580.00","150,336.00","140,113.00","136,537.00","115,488.00","54,282.00","11,038.00","16,041.00"
"10","Short Term Debt","168,982.00","174,120.00","145,803.00","177,984.00","185,468.00","186,382.00","175,066.00","171,909.00","88,009.00","21,908.00"
"11","Long Term Debt","47,312.00","36,166.00","56,662.00","63,970.00","64,585.00","64,589.00","64,813.00","13,911.00","16,324.00","9,165.00"
"12","Net Operating Cash Flow","(13,717.00)","8,704.00","16,942.00","12,158.00","(2,650.00)","21,678.00","(2,505.00)","(24,654.00)","3,478.00","37,288.00"
"13","Capital Expenditures","(5,834.00)","(2,514.00)","(5,882.00)","(31,883.00)","(1,108.00)","(5,014.00)","(6,797.00)","(2,719.00)","(7,091.00)","(4,149.00)"
"14","Total Shares Outstanding (million)","55,530.00","55,530.00","55,530.00","55,530.00","85,001.60","85,001.60","85,001.60","85,001.60","85,001.60","213,791.00"
