"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","162,514.11","144,873.71","76,259.12","64,419.10","79,660.15","105,649.41","131,906.88","115,789.36","120,967.60","135,750.58"
"3","Pretax Income","11,331.22","5,612.20","6,969.51","(2,303.04)","5,566.38","12,678.46","19,917.53","3,194.75","2,843.44","5,670.59"
"4","Net Income","9,639.17","4,978.11","6,248.97","(2,776.61)","6,173.21","12,461.78","18,701.82","3,099.45","3,400.29","3,467.72"
"5","Cash & Short-Term Investments","2,942.21","1,245.40","2,058.79","1,572.69","2,117.81","2,620.91","13,702.18","16,695.74","16,987.29","11,676.94"
"6","Cash Only","2,942.21","1,245.40","2,058.79","1,572.69","2,117.81","2,620.91","13,702.18","16,695.74","16,987.29","11,676.94"
"7","Total Accounts Receivables","24,290.74","26,232.36","29,240.09","25,861.63","38,923.03","45,153.50","65,733.49","60,970.44","61,473.22","70,035.31"
"8","Inventories","53,961.96","47,769.05","37,661.41","44,185.05","51,406.68","61,475.84","74,538.09","95,072.22","94,321.52","121,041.65"
"9","Net Property, Plant & Equipment","90,749.20","108,988.07","111,197.19","103,242.31","102,179.14","95,593.44","103,184.89","137,929.41","232,503.91","217,520.75"
"10","Accrued Payable","5,300.99","-","8,688.40","7,537.58","18,829.99","11,660.87","19,342.52","-","-","-"
"11","Short Term Debt","52,384.85","58,574.26","26,777.42","37,254.43","46,354.87","56,504.95","76,979.52","101,421.77","115,752.78","115,724.77"
"12","Long Term Debt","24,176.41","16,514.04","27,488.55","16,292.70","10,660.55","10,294.93","5,162.16","29,494.19","36,265.26","39,291.12"
"13","Net Operating Cash Flow","13,571.58","25,461.74","(338.70)","643.12","3,923.62","3,258.07","(6,606.30)","(23,021.78)","11,739.43","38,594.20"
"14","Capital Expenditures","(26,896.98)","(15,200.13)","(9,517.03)","(4,498.48)","(5,211.17)","(4,281.63)","(6,098.79)","(10,345.40)","(9,000.68)","(47,076.10)"
"15","Total Shares Outstanding (million)","170,161.00","168,659.00","168,657.00","168,655.00","168,653.00","168,651.00","188,268.10","185,623.00","185,191.50","203,710.65"
