"1","Financial Year","31-10-2011","31-10-2012","31-10-2013","31-10-2014","31-10-2015","31-10-2016","31-10-2017","31-12-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","430,128.59","14,193.41","27,376.07","34,796.80","41,881.36","39,930.97","44,235.94","60,029.82","30,229.01","87,171.43"
"3","Pretax Income","4,525.48","2,180.08","82,996.18","6,646.97","4,857.88","2,397.77","1,528.13","(22,841.03)","(12,019.05)","(12,743.06)"
"4","Net Income","4,185.07","25,541.88","82,388.78","4,463.71","3,090.00","684.15","141.06","(25,434.05)","22,438.25","(11,778.92)"
"5","Cash & Short-Term Investments","13,386.11","1,580.95","23,513.09","5,849.82","22,122.21","21,001.61","10,215.26","9,299.40","40,132.53","15,186.00"
"6","Cash Only","9,588.79","830.95","23,513.09","1,849.82","3,122.21","21,001.61","10,215.26","9,299.40","14,810.36","15,186.00"
"7","Total Accounts Receivables","84,931.93","3,294.26","4,575.61","12,883.68","17,781.97","12,198.49","21,007.46","17,469.65","29,541.60","17,456.00"
"8","Inventories","87,780.68","7,640.68","8,716.18","9,279.50","11,582.03","15,318.13","14,721.74","15,565.30","11,632.08","17,032.00"
"9","Net Property, Plant & Equipment","250,332.52","35,001.95","35,898.52","44,497.46","51,175.75","53,595.04","49,045.51","48,903.40","16,877.98","23,352.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","17,691.25","5,086.00"
"11","Short Term Debt","93,401.35","9,720.09","5,429.15","2,283.10","10,444.76","9,403.47","11,475.96","12,898.54","4,881.41","17,808.00"
"12","Long Term Debt","96,616.67","6,466.67","5,865.58","4,016.67","28,086.83","31,531.62","23,398.90","16,267.58","2,095.77","-"
"13","Net Operating Cash Flow","(33,644.03)","39,909.97","(20,734.44)","(3,994.89)","2,595.66","3,914.58","(1,454.16)","(1,112.03)","2,275.99","(2,480.00)"
"14","Capital Expenditures","(46,107.81)","(40,400.50)","(8,478.10)","(8,911.33)","(18,850.95)","(8,008.71)","(3,662.57)","(2,880.48)","(2,226.52)","(7,212.00)"
"15","Total Shares Outstanding (million)","152,786.00","152,786.00","152,785.77","152,785.77","152,785.77","152,785.77","152,785.77","152,785.77","152,785.77","152,785.77"
