"1","Financial Year","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018"
"2","Sales/Revenue","46,776.00","41,189.00","41,549.00","49,624.00","39,704.00","53,601.00","61,920.00","83,158.00","103,812.00","109,053.00"
"3","Pretax Income","7,586.00","(3,578.00)","(11,526.00)","(1,170.00)","(6,220.00)","(6,414.00)","(14,045.00)","(30,766.00)","(26,104.00)","(34,373.00)"
"4","Net Income","9,791.00","(4,322.00)","(12,152.00)","(2,246.00)","(4,771.00)","(5,314.00)","(12,058.00)","(27,944.00)","(29,826.00)","(37,397.00)"
"5","Cash & Short-Term Investments","230,217.00","218,346.00","193,948.00","169,622.00","139,166.00","97,509.00","58,224.00","14,843.00","104,678.00","116,233.00"
"6","Cash Only","4,862.00","5,210.00","8,730.00","14,134.00","-","-","-","13,531.00","17,330.00","28,404.00"
"7","Total Accounts Receivables","17,807.00","5,580.00","4,515.00","7,172.00","6,219.00","7,277.00","6,777.00","9,298.00","13,080.00","13,123.00"
"8","Inventories","873.00","3,869.00","3,542.00","407.00","76,678.00","67,861.00","77,699.00","94,771.00","105,190.00","91,901.00"
"9","Net Property, Plant & Equipment","2,058,340.00","2,077,320.00","2,076,695.00","2,082,348.00","2,079,225.00","2,116,097.00","2,128,065.00","1,339,017.00","1,321,246.00","1,332,133.00"
"10","Accrued Payable","3,248.00","1,359.00","2,004.00","1,595.00","-","-","-","-","-","-"
"11","Short Term Debt","8,750.00","9,994.00","12,365.00","66,555.00","4,941.00","9,583.00","10,800.00","13,524.00","25,628.00","9,403.00"
"12","Long Term Debt","87,500.00","78,989.00","66,610.00","137.00","88,528.00","79,855.00","70,183.00","57,430.00","69,222.00","124,016.00"
"13","Net Operating Cash Flow","14,338.00","(1,082.00)","(7,175.00)","588.00","(41,754.00)","(26,741.00)","(22,103.00)","(26,844.00)","(44,065.00)","(2,655.00)"
"14","Capital Expenditures","(524.00)","(5,089.00)","(6,995.00)","(11,167.00)","(18,662.00)","(12,594.00)","(4,203.00)","(8,960.00)","(6,499.00)","(29,031.00)"
"15","Total Shares Outstanding (million)","480,682.00","480,791.00","480,810.00","480,810.00","480,810.00","480,810.00","480,810.00","480,810.00","528,891.00","528,891.00"
