"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","534,999.00","587,675.00","600,538.00","630,101.00","616,913.00","621,484.00","741,855.00","508,124.00","454,168.00","409,981.00"
"3","Pretax Income","16,263.00","10,693.00","20,329.00","22,912.00","20,101.00","39,832.00","67,816.00","10,669.00","1,523.00","27,688.00"
"4","Net Income","8,080.00","7,701.00","12,205.00","12,309.00","10,659.00","24,340.00","43,126.00","12,610.00","5,529.00","22,165.00"
"5","Cash & Short-Term Investments","19,687.00","17,799.00","20,420.00","32,137.00","40,852.00","44,987.00","78,758.00","18,867.00","21,996.00","31,915.00"
"6","Cash Only","14,436.00","16,132.00","19,022.00","30,695.00","40,852.00","44,987.00","78,758.00","18,867.00","21,996.00","31,915.00"
"7","Total Accounts Receivables","135,173.00","162,998.00","154,397.00","163,148.00","174,177.00","193,959.00","208,356.00","151,469.00","116,882.00","126,662.00"
"8","Inventories","135,088.00","148,841.00","164,103.00","143,190.00","154,128.00","179,202.00","208,130.00","140,976.00","120,229.00","94,290.00"
"9","Net Property, Plant & Equipment","161,981.00","161,636.00","153,438.00","165,671.00","165,606.00","164,695.00","155,637.00","121,402.00","139,701.00","136,415.00"
"10","Accrued Payable","-","-","-","-","59,279.00","71,987.00","93,063.00","29,810.00","34,331.00","-"
"11","Short Term Debt","225,301.00","226,982.00","240,776.00","233,932.00","211,699.00","219,266.00","235,343.00","215,515.00","162,922.00","143,858.00"
"12","Long Term Debt","9,561.00","30,777.00","25,505.00","24,674.00","23,714.00","18,983.00","10,081.00","9,360.00","25,290.00","19,856.00"
"13","Net Operating Cash Flow","35,852.00","877.00","19,297.00","63,545.00","57,185.00","24,102.00","36,935.00","(441.00)","73,195.00","38,668.00"
"14","Capital Expenditures","(11,310.00)","(9,326.00)","(7,432.00)","(13,978.00)","(4,853.00)","(7,285.00)","(11,613.00)","(17,453.00)","(7,545.00)","(7,008.00)"
"15","Total Shares Outstanding (million)","174,061.00","174,061.00","174,061.00","175,082.00","175,083.00","179,311.00","197,688.00","195,704.00","195,434.00","193,943.50"
