"1","Financial Year","31-01-2010","31-01-2011","31-01-2012","31-01-2013","31-01-2014","31-01-2015","31-01-2016","31-01-2017","31-01-2018","31-01-2019"
"2","Sales/Revenue","253,714.00","183,395.00","637,424.00","212,636.00","216,717.00","204,548.00","155,609.00","112,993.00","56,685.00","71,939.00"
"3","Pretax Income","17,245.00","(153,753.00)","(124,418.00)","(13,994.00)","9,629.00","(97,911.00)","19,406.00","(36,172.00)","(21,922.00)","(27,471.00)"
"4","Net Income","8,313.00","(167,088.00)","(126,406.00)","(20,145.00)","10,421.00","(138,193.00)","(21,257.00)","(34,503.00)","(23,404.00)","(26,071.00)"
"5","Cash & Short-Term Investments","4,636.00","23,178.00","8,014.00","12,426.00","22,100.00","26,710.00","7,021.00","12,137.00","7,784.00","14,250.00"
"6","Cash Only","4,229.00","22,744.00","7,749.00","12,198.00","12,156.00","21,417.00","6,655.00","11,914.00","6,486.00","10,647.00"
"7","Total Accounts Receivables","357,249.00","340,857.00","294,207.00","236,416.00","260,324.00","314,973.00","272,978.00","87,448.00","105,589.00","51,082.00"
"8","Inventories","1,212,872.00","890,302.00","744,079.00","584,197.00","507,002.00","304,195.00","105,549.00","84,814.00","55,266.00","69,724.00"
"9","Net Property, Plant & Equipment","1,300,189.00","950,965.00","726,068.00","785,032.00","113,756.00","1,265.00","114,923.00","737.00","508.00","471.00"
"10","Accrued Payable","-","-","-","-","-","-","-","40,408.00","42,364.00","46,875.00"
"11","Short Term Debt","312,869.00","336,072.00","283,480.00","262,169.00","154,696.00","101,495.00","123,258.00","29,217.00","52,084.00","67,823.00"
"12","Long Term Debt","609,052.00","390,543.00","178,243.00","173,359.00","208,701.00","121,945.00","77,962.00","70,024.00","57,700.00","4,955.00"
"13","Net Operating Cash Flow","7,326.00","55,739.00","77,793.00","15,101.00","(36,216.00)","138,551.00","56,308.00","75,057.00","(225.00)","53,145.00"
"14","Capital Expenditures","(2,704.00)","(3,233.00)","(1,931.00)","(1,171.00)","(1,250.00)","(875.00)","(105.00)","(1.00)","(68.00)","(264.00)"
"15","Total Shares Outstanding (million)","2,386,317.00","3,408,008.00","4,053,512.00","4,061,965.00","4,217,644.00","4,217,644.00","4,217,644.00","4,217,644.00","4,220,280.00","4,217,644.00"
