"1","Financial Year","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1"
"2","Sales/Revenue","1,019,115.00","864,907.00","1,335,730.00","932,068.00","796,169.00","702,655.00","331,327.00","1,080,472.00","1,113,663.00","1,052,821.00"
"3","Pretax Income","204,129.00","126,078.00","203,658.00","179,109.00","89,385.00","103,961.00","(162,304.00)","(219,032.00)","120,725.00","142,390.00"
"4","Net Income","108,893.00","52,828.00","138,726.00","108,926.00","43,240.00","28,463.00","(141,549.00)","(263,427.00)","55,487.00","75,231.00"
"5","Cash & Short-Term Investments","2,883,552.00","2,590,437.00","3,221,091.00","3,236,978.00","3,060,077.00","2,477,156.00","2,339,795.00","2,452,197.00","2,919,236.00","2,949,053.00"
"6","Cash Only","1,398,060.00","1,136,854.00","1,147,485.00","1,167,615.00","1,204,348.00","1,217,377.00","995,830.00","1,083,628.00","1,224,816.00","1,208,581.00"
"7","Total Accounts Receivables","2,534,904.00","2,658,734.00","2,787,735.00","2,481,553.00","3,345,856.00","3,403,622.00","3,606,089.00","3,775,746.00","3,958,568.00","4,098,598.00"
"8","Inventories","5,005,043.00","4,938,365.00","4,948,756.00","5,032,393.00","4,570,024.00","4,470,401.00","4,406,169.00","4,347,821.00","4,258,384.00","3,948,129.00"
"9","Net Property, Plant & Equipment","524,328.00","680,106.00","689,204.00","694,333.00","719,096.00","738,505.00","742,860.00","754,095.00","775,206.00","776,824.00"
"10","Accrued Payable","2,720,663.00","1,586,396.00","1,546,770.00","1,522,623.00","1,592,878.00","1,465,661.00","-","-","-","1,542,094.00"
"11","Short Term Debt","2,517,735.00","2,411,296.00","2,504,628.00","2,610,748.00","2,331,687.00","2,371,693.00","2,327,377.00","2,285,949.00","2,584,561.00","2,227,252.00"
"12","Long Term Debt","8,016,422.00","8,587,723.00","8,986,956.00","8,658,726.00","8,878,179.00","8,725,136.00","9,033,510.00","9,244,990.00","9,396,242.00","9,857,354.00"
"13","Net Operating Cash Flow","407,222.00","(151,624.00)","539,767.00","569,878.00","212,866.00","(78,922.00)","(159,302.00)","236,716.00","436,127.00","315,359.00"
"14","Capital Expenditures","(12,532.00)","(19,405.00)","(21,046.00)","(22,655.00)","(37,720.00)","(30,671.00)","(13,527.00)","(18,151.00)","(28,896.00)","(10,335.00)"
"15","Total Shares Outstanding (million)","3,958,563.50","3,958,563.50","4,042,481.73","4,126,399.96","4,042,481.00","4,042,481.00","4,042,481.00","4,056,710.30","4,056,733.61","4,056,733.00"
