"1","Financial Year","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1"
"2","Sales/Revenue","33,880.78","33,349.23","34,737.88","34,136.65","34,865.74","30,714.30","24,600.90","26,004.55","29,818.89","26,780.51"
"3","Pretax Income","2,631.17","8,914.04","9,244.00","12,239.20","9,216.38","7,075.93","1,498.55","4,523.92","(37,184.65)","6,520.28"
"4","Net Income","2,631.17","8,914.04","9,244.00","12,239.20","(18,954.75)","7,075.93","1,498.55","4,523.92","(36,935.90)","6,520.28"
"5","Cash & Short-Term Investments","13,334.71","6,953.41","10,076.09","11,211.80","10,466.67","10,943.50","24,177.29","27,672.79","27,345.91","34,832.21"
"6","Cash Only","13,334.71","6,953.41","10,076.09","11,211.80","10,466.67","10,943.50","24,177.29","27,672.79","27,345.91","34,832.21"
"7","Total Accounts Receivables","25,721.16","25,616.93","24,852.33","25,577.16","26,311.51","27,049.06","27,994.07","33,356.44","21,607.34","18,981.94"
"8","Net Property, Plant & Equipment","140.78","8,626.57","11,700.10","110.73","113.10","1,585.58","5,561.12","7,129.66","1,470.34","1,508.09"
"9","Short Term Debt","15,000.00","15,000.00","15,000.00","15,000.00","15,000.00","15,000.00","15,000.00","15,000.00","45,000.00","15,000.00"
"10","Long Term Debt","548,071.88","548,071.88","548,071.88","548,090.86","548,090.86","548,090.86","566,090.86","566,090.86","536,090.86","566,090.86"
"11","Net Operating Cash Flow","34,856.15","12,870.54","21,304.79","16,434.96","15,954.36","15,621.99","4,605.76","9,956.17","7,362.22","16,533.28"
"12","Capital Expenditures","64.14","(81.50)","81.50","-","(3.10)","-","-","-","-","-"
"13","Total Shares Outstanding (million)","461,960.18","461,960.18","461,960.18","461,960.18","461,960.18","461,960.18","461,960.18","461,960.18","461,960.18","461,960.18"
