"1","Financial Year","31-12-2018       2","31-03-2019       3","30-06-2019       4","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3"
"2","Sales/Revenue","8,579.00","29,591.00","76,844.85","10,087.00","10,558.00","34,872.00","38,724.72","21,503.00","44,683.00","48,780.00"
"3","Pretax Income","457.00","729.00","3,404.30","2,222.00","7,695.00","10,319.00","20,867.89","5,074.00","13,679.00","6,231.00"
"4","Net Income","224.00","426.00","1,962.20","2,004.00","8,943.00","10,340.00","17,622.38","5,074.00","12,382.00","6,231.00"
"5","Cash & Short-Term Investments","7,444.00","7,630.00","9,732.00","6,766.00","4,113.00","21,865.00","10,135.00","15,409.00","21,770.00","9,035.00"
"6","Cash Only","1,548.00","1,934.00","4,353.00","1,385.00","4,113.00","21,865.00","10,135.00","15,409.00","21,770.00","9,035.00"
"7","Total Accounts Receivables","168,628.00","178,098.00","173,467.00","185,028.00","184,803.00","192,053.00","120,734.00","125,635.00","149,346.00","223,315.00"
"8","Inventories","51,691.00","46,902.00","50,908.00","63,831.00","51,028.00","36,602.00","34,185.00","33,331.00","8,637.00","11,063.00"
"9","Net Property, Plant & Equipment","75,780.00","76,626.00","89,228.00","77,182.00","63,227.00","97,653.00","91,051.00","93,523.00","90,541.00","89,380.00"
"10","Accrued Payable","10,672.00","10,771.00","20,388.00","18,583.00","-","-","-","-","-","-"
"11","Short Term Debt","48,575.00","53,555.00","55,060.00","57,850.00","62,236.00","67,687.00","21,644.00","22,387.00","4,762.00","3,091.00"
"12","Long Term Debt","23,022.00","16,982.00","16,305.00","11,437.00","6,099.00","56,801.00","150.00","-","16,640.00","55,918.00"
"13","Net Operating Cash Flow","(3,836.00)","1,077.00","8,954.00","(6,839.00)","(14,865.00)","26,370.00","29,182.00","(3,855.00)","(4,590.00)","(18,604.00)"
"14","Capital Expenditures","(668.00)","(902.00)","(10,615.00)","(607.00)","578.00","(2,833.00)","2,818.00","(37.00)","4.00","(8.00)"
"15","Total Shares Outstanding (million)","348,652.46","348,652.46","376,552.77","428,862.58","502,108.29","502,108.29","843,960.84","919,340.84","1,041,319.51","1,129,319.51"
