"1","Financial Year","30-06-2019       4","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1"
"2","Sales/Revenue","166,225.23","155,465.00","147,703.00","150,401.00","81,338.64","107,392.00","118,604.00","135,314.00","130,345.21","146,415.00"
"3","Pretax Income","13,930.95","8,544.00","5,407.00","9,634.00","(16,284.71)","6,841.00","8,186.00","9,274.00","8,445.94","22,121.00"
"4","Net Income","11,657.04","6,713.00","4,276.00","8,022.00","(16,593.79)","5,165.00","5,742.00","7,378.00","5,107.69","17,261.00"
"5","Cash & Short-Term Investments","124,216.60","118,383.00","114,681.00","116,908.00","110,322.00","98,973.00","90,579.00","90,501.00","85,815.00","96,690.00"
"6","Total Accounts Receivables","154,615.48","162,567.00","167,014.00","176,034.00","139,294.00","106,537.00","112,739.00","148,222.00","116,893.00","112,034.00"
"7","Inventories","266,299.39","252,710.00","269,075.00","264,329.00","262,643.00","250,356.00","251,787.00","272,232.00","325,432.00","359,720.00"
"8","Net Property, Plant & Equipment","154,281.74","155,898.00","158,982.00","163,947.00","163,263.00","158,776.00","155,930.00","157,414.00","157,943.00","156,959.00"
"9","Accrued Payable","8,430.26","-","-","-","-","-","-","-","-","46,064.00"
"10","Short Term Debt","89,163.52","69,349.00","96,872.00","99,443.00","70,584.00","42,718.00","31,385.00","73,318.00","89,851.00","96,010.00"
"11","Long Term Debt","-","-","-","-","751.00","692.00","633.00","572.00","257.00","431.00"
"12","Net Operating Cash Flow","16,409.60","16,765.00","(12,729.00)","6,134.00","26,688.00","18,531.00","5,354.00","(36,962.00)","(13,259.00)","5,122.00"
"13","Capital Expenditures","(2,462.40)","(3,893.00)","(7,465.00)","(6,384.00)","(1,064.00)","(547.00)","(2,764.00)","(4,766.00)","(2,864.00)","(1,330.00)"
"14","Total Shares Outstanding (million)","293,647.87","293,586.87","292,784.97","290,599.37","293,647.87","289,345.77","288,815.27","288,324.67","286,463.37","286,463.37"
