"1","Financial Year","31-12-2018       3","31-03-2019       4","30-06-2019       1","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4"
"2","Sales/Revenue","146,193.00","136,472.00","150,030.00","155,544.00","155,888.00","142,786.00","122,989.00","149,046.00","159,272.00","169,185.00"
"3","Pretax Income","1,277.00","(3,597.00)","3,889.00","2,563.00","4,060.00","2,003.00","(5,760.00)","6,661.00","8,943.00","11,562.00"
"4","Net Income","773.00","(10,344.00)","1,942.00","1,308.00","1,782.00","(4,346.00)","(5,527.00)","3,689.00","6,409.00","7,040.00"
"5","Cash & Short-Term Investments","20,812.00","26,811.00","32,322.00","26,811.00","27,010.00","21,779.00","21,072.00","25,803.00","69,497.00","74,159.00"
"6","Total Accounts Receivables","268,539.00","267,395.00","233,831.00","237,662.00","222,713.00","208,657.00","212,336.00","219,509.00","212,694.00","234,031.00"
"7","Inventories","197,893.00","196,932.00","195,320.00","188,074.00","200,788.00","195,672.00","195,704.00","201,056.00","202,629.00","202,650.00"
"8","Net Property, Plant & Equipment","1,157,752.00","1,162,660.00","1,209,341.00","1,228,068.00","1,243,570.00","1,272,009.00","1,281,675.00","1,296,087.00","1,301,828.00","1,401,003.00"
"9","Accrued Payable","-","-","-","-","-","-","139,114.00","144,989.00","136,443.00","137,648.00"
"10","Short Term Debt","372,737.00","387,439.00","306,505.00","337,814.00","357,640.00","351,826.00","341,348.00","318,372.00","268,977.00","318,060.00"
"11","Long Term Debt","537,065.00","560,062.00","660,988.00","679,713.00","673,400.00","721,857.00","737,932.00","774,322.00","813,801.00","801,643.00"
"12","Net Operating Cash Flow","(11,534.00)","(11,599.00)","51,268.00","(11,833.00)","12,245.00","32,242.00","23,824.00","26,102.00","25,803.00","9,053.00"
"13","Capital Expenditures","(21,821.00)","(12,349.00)","(22,377.00)","(12,918.00)","(19,361.00)","1,752.00","(11,015.00)","(22,439.00)","3,713.00","(10,296.00)"
"14","Total Shares Outstanding (million)","456,191.69","455,670.69","454,806.49","454,806.49","454,312.39","448,499.89","448,112.19","447,001.19","514,050.19","514,050.19"
