"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019"
"2","Sales/Revenue","18,628.00","17,850.00","42,968.00","47,143.00","45,076.00","56,810.00","66,969.00","122,870.00","239,079.00","236,408.00"
"3","Pretax Income","1,992.00","1,623.00","4,223.00","11,779.00","8,172.00","3,215.00","(16,589.00)","2,650.00","27,369.00","29,255.00"
"4","Net Income","711.00","426.00","2,703.00","8,506.00","9,621.00","3,508.00","(10,145.00)","201.00","20,395.00","16,938.00"
"5","Cash & Short-Term Investments","3,197.00","5,607.00","6,317.00","21,406.00","14,088.04","40,872.00","17,694.00","13,745.00","11,053.00","16,701.00"
"6","Cash Only","2,508.00","4,481.00","5,176.00","4,612.00","6,037.00","40,872.00","17,694.00","13,745.00","11,053.00","16,701.00"
"7","Total Accounts Receivables","3,049.00","5,294.00","24,496.00","10,654.00","5,041.00","17,966.00","27,039.00","63,365.00","73,726.00","141,294.00"
"8","Inventories","32,695.00","98,914.00","105,108.00","260,208.00","243,343.00","275,551.00","287,567.00","275,445.00","245,796.00","195,471.00"
"9","Net Property, Plant & Equipment","138,446.00","92,948.00","90,115.00","356.00","1,189.00","10,692.00","11,050.00","9,607.00","7,966.00","7,777.00"
"10","Short Term Debt","7,354.00","12,411.00","9,181.00","34,243.00","28,572.00","61,997.00","82,015.00","111,361.00","98,523.00","102,155.00"
"11","Long Term Debt","25,732.00","21,991.00","26,868.00","98,785.00","93,780.00","102,612.00","80,887.00","49,545.00","26,189.00","11,994.00"
"12","Net Operating Cash Flow","3,383.00","1,622.00","(3,643.00)","(98,854.00)","21,647.00","(25,277.00)","(17,253.00)","876.00","36,186.00","8,762.00"
"13","Capital Expenditures","(24.00)","(14.00)","(7.00)","(37.00)","(660.00)","(9,826.00)","(2,668.00)","(1,055.00)","(728.00)","(909.00)"
"14","Total Shares Outstanding (million)","342,452.00","342,452.00","342,452.00","452,033.50","452,034.26","497,238.91","497,238.91","497,239.90","497,243.00","546,943.00"
