"1","Financial Year","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2"
"2","Sales/Revenue","1,389,732.00","1,408,104.00","1,263,762.00","1,100,536.00","956,388.00","469,669.00","948,217.00","990,172.00","890,296.00","763,098.00"
"3","Pretax Income","150,559.00","55,988.00","131,594.00","120,764.00","(168,151.00)","184,191.00","(26,078.00)","117,932.00","227,965.00","66,830.00"
"4","Net Income","93,168.00","77,311.00","100,868.00","81,637.00","(81,771.00)","78,472.00","14,987.00","100,442.00","122,047.00","34,928.00"
"5","Cash & Short-Term Investments","4,540,062.00","4,643,982.00","4,525,481.00","4,664,414.00","4,579,966.00","4,763,334.00","4,656,784.00","4,627,564.00","4,744,962.00","4,889,295.00"
"6","Total Accounts Receivables","460,481.00","447,406.00","418,421.00","424,596.00","355,752.00","345,291.00","367,165.00","408,412.00","398,675.00","301,858.00"
"7","Inventories","322,439.00","336,710.00","306,209.00","318,139.00","282,362.00","283,918.00","223,306.00","220,360.00","238,162.00","250,354.00"
"8","Net Property, Plant & Equipment","2,251,157.00","2,293,047.00","2,321,527.00","2,314,802.00","2,200,206.00","2,337,162.00","2,266,998.00","2,266,392.00","2,274,887.00","2,269,881.00"
"9","Accrued Payable","401,059.00","370,261.00","327,817.00","351,208.00","282,970.00","250,255.00","274,809.00","304,244.00","316,498.00","231,615.00"
"10","Short Term Debt","1,852,072.00","2,015,092.00","2,063,997.00","2,020,766.00","2,103,846.00","2,143,994.00","2,163,879.00","1,835,102.00","1,755,981.00","1,819,501.00"
"11","Long Term Debt","66,847.00","66,364.00","25,092.00","70,266.00","75,637.00","75,906.00","75,781.00","254,174.00","257,865.00","256,390.00"
"12","Net Operating Cash Flow","126,623.00","47,241.00","120,077.00","168,534.00","101,872.00","(19,665.00)","115,371.00","80,591.00","119,190.00","95,715.00"
"13","Capital Expenditures","(60,856.00)","(67,607.00)","(66,374.00)","(52,623.00)","(35,351.00)","(35,867.00)","(36,642.00)","(45,547.00)","(29,629.00)","(29,351.00)"
"14","Total Shares Outstanding (million)","620,362.19","620,362.19","620,362.19","620,362.19","620,362.19","620,362.19","620,362.19","620,362.19","620,362.19","620,362.19"
