"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019"
"2","Sales/Revenue","92,187.89","104,027.44","110,226.59","126,426.37","149,524.31","165,773.33","186,948.06","196,282.11","199,984.90","214,086.87"
"3","Pretax Income","17,809.95","18,117.30","16,881.20","20,645.29","26,284.84","40,134.70","41,539.69","36,052.69","29,244.58","15,354.05"
"4","Net Income","14,163.46","14,206.30","13,544.51","16,175.64","20,908.13","32,034.52","32,981.62","29,106.47","22,807.28","12,189.78"
"5","Cash & Short-Term Investments","23,798.07","22,007.80","27,194.42","41,501.07","43,673.63","64,633.74","81,606.92","63,656.86","41,873.23","55,256.88"
"6","Cash Only","20,362.32","12,163.46","23,202.25","31,975.39","32,364.64","48,140.47","52,328.10","47,632.91","28,396.98","32,846.25"
"7","Total Accounts Receivables","20,803.14","30,088.97","25,185.39","24,064.10","29,319.77","40,490.78","49,448.38","51,976.47","58,565.77","49,981.72"
"8","Inventories","5,530.48","6,466.55","5,911.09","8,545.10","12,349.67","9,392.51","12,909.27","15,210.07","23,465.59","23,699.57"
"9","Net Property, Plant & Equipment","65,463.45","65,486.41","76,357.42","78,104.00","95,338.73","152,519.02","201,634.42","230,809.77","244,422.74","243,620.35"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","-"
"11","Short Term Debt","1,136.29","900.68","925.13","971.97","1,025.48","1,074.33","3,622.50","7,760.46","3,622.50","6,398.97"
"12","Long Term Debt","4,858.90","3,971.23","3,065.77","2,094.04","5,842.46","25,357.51","20,225.63","16,603.13","12,980.63","9,358.13"
"13","Net Operating Cash Flow","17,802.10","7,155.90","23,054.53","22,021.88","24,343.44","35,507.82","31,817.18","29,282.89","17,977.65","41,785.21"
"14","Capital Expenditures","(7,688.85)","(5,609.62)","(15,102.94)","(5,284.22)","(22,448.99)","(58,865.73)","(55,496.29)","(35,539.43)","(21,279.00)","(21,182.96)"
"15","Total Shares Outstanding (million)","179,999.00","179,999.00","179,999.00","239,998.80","243,132.12","279,570.06","359,519.76","359,519.76","359,519.76","359,519.76"
