"1","Financial Year","31-03-2010","31-03-2011","31-03-2012","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019"
"2","Sales/Revenue","109,039.08","115,352.63","127,607.71","137,074.39","143,601.69","141,209.28","122,060.30","127,928.33","155,857.85","152,830.33"
"3","Pretax Income","840.19","1,202.39","17,920.11","(2,753.99)","4,620.05","3,996.97","(1,746.62)","18,857.21","29,807.60","8,597.85"
"4","Net Income","(420.09)","(297.11)","17,886.09","(4,415.29)","2,925.42","4,000.40","(2,430.85)","18,026.49","28,403.67","6,418.97"
"5","Cash & Short-Term Investments","6,476.20","9,417.61","4,427.22","13,426.32","4,544.21","3,944.18","4,698.22","8,142.03","130,938.67","95,885.40"
"6","Cash Only","6,409.14","9,321.38","3,926.38","3,920.14","4,038.03","3,406.53","4,143.30","7,570.01","51,111.88","62,685.04"
"7","Total Accounts Receivables","32,044.93","34,844.29","24,617.58","32,676.46","31,121.10","39,057.82","27,331.86","34,020.96","67,420.75","64,185.76"
"8","Inventories","27,839.38","26,601.09","12,646.70","11,251.03","13,445.01","11,495.69","12,736.54","16,687.70","24,468.42","77,647.46"
"9","Net Property, Plant & Equipment","88,496.87","92,272.72","67,802.07","74,801.72","67,848.85","70,254.04","70,728.46","72,281.21","73,737.68","72,963.40"
"10","Accrued Payable","-","-","-","-","-","21,357.24","15,972.67","19,917.72","23,684.60","29,892.62"
"11","Short Term Debt","99,046.31","96,306.01","33,881.97","2,919.55","15,333.30","3,177.77","4,497.35","7,888.84","3,755.08","3,689.87"
"12","Long Term Debt","2,074.54","2,302.13","12,717.04","23,319.48","10,373.43","10,815.84","9,100.62","7,444.89","6,165.34","3,542.31"
"13","Net Operating Cash Flow","3,680.33","6,597.53","3,132.82","(6,935.97)","(5.14)","4,508.26","8,062.77","216.24","(30,714.94)","(15,789.47)"
"14","Capital Expenditures","(1,968.09)","(2,735.86)","(4,161.63)","(5,317.15)","(3,095.04)","(2,933.33)","(3,247.35)","(4,716.48)","(5,835.32)","(1,643.80)"
"15","Total Shares Outstanding (million)","12,930.00","12,930.00","7,127.00","62,740.00","57,628.00","77,279.53","70,623.79","79,529.24","208,318.16","213,318.16"
