"1","Financial Year","31-12-2009","31-03-2011","31-03-2012","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019"
"2","Sales/Revenue","50,467.77","61,538.35","63,742.09","76,067.53","76,287.00","101,872.12","72,505.17","74,160.04","83,943.47","78,254.00"
"3","Pretax Income","(264.31)","(15,450.59)","(4,734.69)","3,176.21","3,154.63","7,262.39","(1,262.17)","3,467.90","(1,194.75)","1,688.00"
"4","Net Income","(612.90)","(17,941.15)","(7,109.19)","899.18","1,602.84","5,141.59","1,403.49","416.60","(2,248.03)","1,229.00"
"5","Cash & Short-Term Investments","7,891.83","17,132.42","9,009.57","9,322.03","17,543.38","22,113.68","16,877.34","17,663.32","18,420.63","29,120.00"
"6","Cash Only","4,674.33","5,801.06","2,996.36","7,115.36","5,740.75","-","-","-","-","-"
"7","Total Accounts Receivables","20,104.26","29,599.43","25,454.72","26,238.75","31,415.30","42,618.70","42,328.41","44,993.85","42,278.53","46,646.00"
"8","Inventories","-","8,527.02","7,824.09","12,157.90","10,591.88","9,643.29","3,694.45","2,444.67","2,616.52","2,446.00"
"9","Net Property, Plant & Equipment","1,778.16","1,373.07","1,737.15","1,563.33","1,808.56","1,624.01","5,457.05","4,713.47","3,770.76","2,941.00"
"10","Accrued Payable","-","-","-","-","-","11,805.65","12,526.42","-","-","30,444.00"
"11","Short Term Debt","2,791.33","11,011.85","9,893.89","14,013.25","10,918.21","11,959.60","10,710.87","2,944.91","906.60","-"
"12","Long Term Debt","23.33","70.58","172.03","272.09","492.37","326.60","529.26","252.42","19.98","9.00"
"13","Net Operating Cash Flow","3,171.24","(15,680.90)","(4,259.46)","(2,222.52)","2,671.39","4,072.57","(5,327.28)","8,254.83","5,268.57","(171.00)"
"14","Capital Expenditures","(88.55)","(229.38)","(699.11)","(453.76)","(531.56)","(409.34)","(145.45)","(877.31)","(776.49)","(763.00)"
"15","Total Shares Outstanding (million)","255,877.00","1,355,877.00","1,355,877.00","1,355,877.00","677,938.55","677,938.55","677,938.55","677,938.55","677,938.55","745,730.96"
