"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","123,106.00","85,496.00","93,139.14","61,861.00","56,218.00","76,999.00","94,878.42","82,822.00","90,058.00","33,747.00"
"3","Pretax Income","8,259.00","295.00","(3,077.62)","1,670.00","(13,854.00)","1,254.00","(75,190.99)","(4,565.00)","(3,656.00)","(20,550.00)"
"4","Net Income","4,143.00","3,231.00","1,802.98","(421.00)","(14,591.00)","(292.00)","(61,806.92)","(4,551.00)","(3,756.00)","(17,526.00)"
"5","Cash & Short-Term Investments","169,557.00","154,337.00","148,034.78","133,182.00","115,059.00","122,543.00","96,125.00","104,701.00","90,110.00","104,036.00"
"6","Cash Only","20,877.00","29,828.00","20,533.74","26,824.00","22,641.00","26,322.00","19,771.00","19,507.00","19,729.00","23,267.00"
"7","Total Accounts Receivables","310,453.00","317,820.00","275,428.05","278,666.00","260,924.00","276,247.00","273,227.00","282,296.00","269,952.00","202,645.00"
"8","Inventories","308,542.00","317,545.00","302,874.63","291,939.00","289,222.00","289,546.00","291,487.00","298,040.00","296,502.00","293,861.00"
"9","Net Property, Plant & Equipment","35,593.00","34,900.00","33,791.31","32,513.00","31,254.00","30,377.00","31,067.00","30,609.00","29,508.00","35,029.00"
"10","Accrued Payable","350,212.00","342,793.00","342,583.23","327,550.00","324,905.00","340,553.00","349,934.00","365,179.00","366,882.00","332,491.00"
"11","Short Term Debt","162,757.00","179,571.00","146,183.79","143,932.00","141,985.00","145,939.00","163,237.00","172,985.00","156,339.00","161,296.00"
"12","Long Term Debt","376,383.00","374,093.00","362,532.85","400,472.00","385,168.00","384,829.00","375,625.00","375,912.00","360,598.00","364,371.00"
"13","Net Operating Cash Flow","309.00","(11,697.00)","45,724.30","(41,999.00)","6,930.00","11,972.00","(19,883.00)","7,023.00","24,820.00","18,778.00"
"14","Capital Expenditures","(1,381.00)","(628.00)","979.90","(2.00)","(19.00)","(395.00)","(1,929.00)","(877.00)","(32.00)","(1,955.00)"
"15","Total Shares Outstanding (million)","176,921.66","176,921.66","162,880.56","162,107.56","162,107.56","162,107.56","162,107.56","162,107.56","162,107.56","162,107.56"
