"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019"
"2","Sales/Revenue","1,184,470.00","1,275,067.00","1,365,890.00","1,400,051.00","1,445,308.00","1,497,810.00","1,499,998.00","1,550,954.00","1,651,428.00","1,763,737.00"
"3","Pretax Income","49,893.00","47,018.00","40,005.00","35,168.00","(1,395.00)","22,655.00","26,981.00","28,017.00","31,657.00","34,707.00"
"4","Net Income","37,091.00","35,803.00","28,362.00","26,273.00","(9,326.00)","14,555.00","20,550.00","21,591.00","21,775.00","26,841.00"
"5","Cash & Short-Term Investments","119,366.00","128,343.00","107,079.00","126,730.00","98,723.00","123,361.00","113,419.00","94,817.00","109,486.00","118,030.00"
"6","Cash Only","55,972.00","109,577.00","88,806.00","104,588.00","69,464.00","-","-","-","-","-"
"7","Total Accounts Receivables","173,717.00","201,150.00","216,159.00","240,858.00","245,474.00","271,131.00","296,883.00","311,993.00","318,207.00","341,606.00"
"8","Inventories","126,480.00","121,776.00","131,773.00","144,428.00","169,760.00","172,870.00","168,078.00","178,624.00","221,419.00","212,226.00"
"9","Net Property, Plant & Equipment","39,078.00","40,178.00","39,700.00","40,106.00","41,967.00","41,176.00","40,863.00","41,342.00","48,682.00","115,573.00"
"10","Accrued Payable","-","-","-","-","-","176,328.00","210,231.00","168,923.00","192,349.00","256,544.00"
"11","Short Term Debt","34,995.00","58,777.00","65,267.00","98,831.00","120,670.00","163,744.00","130,164.00","187,878.00","205,240.00","165,083.00"
"12","Long Term Debt","224.00","70.00","4.00","-","-","-","-","-","-","55,498.00"
"13","Net Operating Cash Flow","20,745.00","14,043.00","(9,558.00)","4,041.00","(18,443.00)","5,094.00","36,780.00","(37,294.00)","3,289.00","105,639.00"
"14","Capital Expenditures","(4,995.00)","(5,223.00)","(4,545.00)","(4,750.00)","(6,121.00)","(4,299.00)","(4,041.00)","(6,780.00)","(4,953.00)","(8,143.00)"
"15","Total Shares Outstanding (million)","68,476.00","68,476.00","68,476.00","68,476.20","68,476.20","68,476.20","68,476.20","68,476.20","68,476.20","68,476.20"
