"1","Financial Year","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2"
"2","Sales/Revenue","113,055.00","115,036.00","125,749.00","150,465.00","118,189.00","89,162.00","158,858.00","209,572.00","205,654.00","208,649.00"
"3","Pretax Income","8,252.00","8,151.00","11,708.00","18,960.00","5,491.00","983.00","20,030.00","39,832.00","35,678.00","36,982.00"
"4","Net Income","6,040.00","5,966.00","9,014.00","13,852.00","3,914.00","686.00","14,731.00","30,320.00","26,505.00","26,788.00"
"5","Cash & Short-Term Investments","37,703.00","44,103.00","48,078.00","63,102.00","78,777.00","71,349.00","51,565.00","74,549.00","95,066.00","60,447.00"
"6","Cash Only","30,488.00","38,123.00","41,349.00","46,532.00","51,834.00","54,255.00","40,920.00","65,878.00","90,825.00","54,710.00"
"7","Total Accounts Receivables","100,259.00","98,482.00","105,154.00","126,012.00","108,717.00","85,065.00","142,599.00","183,664.00","189,535.00","199,229.00"
"8","Inventories","145,680.00","143,500.00","147,080.00","151,638.00","157,515.00","173,737.00","178,895.00","179,583.00","187,874.00","231,693.00"
"9","Net Property, Plant & Equipment","199,059.00","208,548.00","223,834.00","230,990.00","228,047.00","230,392.00","242,004.00","264,664.00","278,529.00","307,978.00"
"10","Short Term Debt","47,252.00","49,731.00","58,396.00","62,521.00","73,957.00","72,930.00","65,800.00","61,792.00","70,252.00","70,925.00"
"11","Long Term Debt","16,041.00","34,243.00","32,605.00","37,956.00","37,710.00","40,284.00","41,703.00","49,813.00","44,307.00","37,093.00"
"12","Net Operating Cash Flow","(11,549.00)","12,280.00","23,657.00","26,904.00","9,899.00","3,500.00","3,550.00","50,880.00","35,791.00","27,713.00"
"13","Capital Expenditures","(16,098.00)","(18,386.00)","(25,043.00)","(17,731.00)","(7,154.00)","(11,918.00)","(20,420.00)","(33,731.00)","(25,301.00)","(41,355.00)"
"14","Total Shares Outstanding (million)","1,106,774.15","1,108,779.65","1,111,570.65","1,119,001.00","1,125,749.95","1,128,564.45","1,137,169.65","1,153,942.55","1,167,791.95","1,180,927.65"
