"1","Financial Year","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2"
"2","Sales/Revenue","635,171.00","625,516.00","701,209.00","719,667.00","654,282.00","648,514.00","665,860.00","712,014.00","708,774.00","576,172.00"
"3","Pretax Income","25,875.00","3,382.00","29,436.00","19,602.00","(13,627.00)","2,008.00","22,685.00","24,961.00","28,155.00","34,128.00"
"4","Net Income","19,873.00","(580.00)","20,698.00","3,260.00","(16,786.00)","(4,481.00)","9,408.00","17,272.00","17,658.00","128,312.00"
"5","Cash & Short-Term Investments","147,294.00","246,594.00","242,349.00","330,753.00","430,531.00","385,837.00","359,687.00","404,627.00","448,434.00","452,078.00"
"6","Cash Only","21,768.00","36,082.00","31,118.00","43,572.00","-","-","-","-","-","-"
"7","Total Accounts Receivables","417,286.00","425,234.00","459,527.00","394,593.00","403,920.00","370,166.00","374,804.00","382,518.00","394,170.00","340,182.00"
"8","Inventories","487,167.00","483,958.00","488,011.00","510,219.00","461,709.00","501,513.00","478,561.00","428,194.00","499,869.00","509,812.00"
"9","Net Property, Plant & Equipment","1,028,221.00","1,042,121.00","1,070,579.00","1,121,399.00","1,132,058.00","1,141,224.00","1,127,767.00","1,120,698.00","1,113,293.00","440,286.00"
"10","Accrued Payable","157,825.00","119,217.00","142,145.00","191,303.00","140,683.00","132,567.00","148,288.00","220,335.00","129,238.00","93,286.00"
"11","Short Term Debt","722,803.00","853,848.00","887,051.00","955,009.00","1,124,500.00","1,108,433.00","1,017,163.00","939,298.00","1,142,514.00","984,105.00"
"12","Long Term Debt","194,468.00","239,163.00","244,895.00","244,935.00","236,432.00","239,991.00","252,296.00","245,194.00","229,488.00","201,256.00"
"13","Net Operating Cash Flow","17,887.00","(24,365.00)","26,698.00","119,081.00","27,239.00","(12,965.00)","44,155.00","147,000.00","(115,985.00)","(107,166.00)"
"14","Capital Expenditures","(52,275.00)","(30,258.00)","(44,388.00)","(86,256.00)","-","(50,230.00)","(5,926.00)","(17,520.00)","-","(23,902.00)"
"15","Total Shares Outstanding (million)","978,443.44","1,001,886.27","1,003,453.72","1,004,095.00","1,007,391.62","1,007,911.62","1,008,961.62","1,010,282.02","1,018,295.73","1,019,453.33"
