"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019"
"2","Sales/Revenue","488,275.50","581,515.07","603,267.26","548,448.79","604,721.31","654,736.06","498,546.06","505,906.77","610,355.83","683,606.53"
"3","Pretax Income","98,419.12","116,598.07","121,149.59","113,983.48","103,152.08","101,237.00","75,174.57","62,629.07","72,151.84","74,099.61"
"4","Net Income","73,435.31","87,265.03","90,692.48","85,202.24","76,927.01","76,198.00","56,422.13","46,530.80","53,752.10","55,201.56"
"5","Cash & Short-Term Investments","89,252.42","183,720.59","198,769.25","157,790.85","149,412.84","94,952.45","88,482.16","72,107.56","154,123.22","168,209.87"
"6","Cash Only","-","-","42,842.99","58,714.60","87,586.64","61,635.99","48,124.44","40,768.18","128,672.76","33,947.04"
"7","Total Accounts Receivables","242,946.81","220,609.19","221,520.85","231,312.38","264,118.79","286,133.29","289,386.68","341,691.81","308,260.17","311,119.34"
"8","Inventories","40,090.02","51,090.54","55,347.02","61,748.36","80,779.93","104,329.54","166,842.41","183,034.58","186,840.61","160,171.88"
"9","Net Property, Plant & Equipment","183,519.35","206,661.33","113,905.93","123,452.85","120,266.26","127,433.94","153,425.15","161,903.75","211,439.08","216,397.47"
"10","Short Term Debt","-","-","-","-","-","-","6,802.09","15,000.00","42,628.00","13,686.80"
"11","Long Term Debt","-","-","-","-","-","-","-","10,533.41","51,535.88","45,966.60"
"12","Net Operating Cash Flow","54,060.19","136,120.40","81,616.95","27,262.87","22,768.59","(16,302.14)","44,600.43","29,025.69","105,900.81","98,041.07"
"13","Capital Expenditures","(22,991.50)","(17,360.16)","(11,974.99)","(19,200.92)","(9,912.13)","(14,431.00)","(37,448.44)","(31,236.25)","(70,155.77)","(23,837.11)"
"14","Total Shares Outstanding (million)","594,330.00","587,171.00","556,205.00","550,356.52","549,517.22","549,517.22","549,517.22","549,517.22","549,517.22","549,517.22"
