"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","578,309.00","522,552.00","452,312.00","518,771.00","502,301.00","435,523.00","472,241.00","472,602.00","484,650.00","408,867.00"
"3","Pretax Income","29,974.00","33,838.00","20,591.00","27,077.00","11,138.00","(13,393.00)","(16,923.00)","(5,879.00)","(12,246.00)","(13,367.00)"
"4","Net Income","38,377.00","29,568.00","16,412.00","18,678.00","3,957.00","(17,315.00)","(29,942.00)","(11,895.00)","(15,274.00)","(15,156.00)"
"5","Cash & Short-Term Investments","72,255.00","66,138.00","52,295.00","66,581.00","32,319.00","44,188.00","19,390.00","29,663.00","25,843.00","29,711.00"
"6","Cash Only","43,996.00","24,982.00","39,954.00","38,273.00","25,023.00","34,748.00","-","-","-","-"
"7","Total Accounts Receivables","71,880.00","105,148.00","119,413.00","115,131.00","115,920.00","100,962.00","114,404.00","71,455.00","88,064.00","74,418.00"
"8","Inventories","40,676.00","33,816.00","32,999.00","37,946.00","41,707.00","42,021.00","53,985.00","64,606.00","55,307.00","43,624.00"
"9","Net Property, Plant & Equipment","251,920.00","314,997.00","356,904.00","382,188.00","391,725.00","413,793.00","401,009.00","342,790.00","307,488.00","278,779.00"
"10","Accrued Payable","-","-","-","-","-","-","117,696.00","82,008.00","89,353.00","96,683.00"
"11","Short Term Debt","98,442.00","140,553.00","160,223.00","173,502.00","174,396.00","198,661.00","190,616.00","190,425.00","190,576.00","156,666.00"
"12","Long Term Debt","63,211.00","68,188.00","74,429.00","95,390.00","71,241.00","82,134.00","86,373.00","56,072.00","33,448.00","28,182.00"
"13","Net Operating Cash Flow","119,283.00","43,218.00","50,824.00","63,546.00","76,744.00","84,354.00","48,591.00","49,686.00","34,509.00","52,167.00"
"14","Capital Expenditures","(31,881.00)","(81,984.00)","(73,671.00)","(77,551.00)","(53,514.00)","(77,825.00)","(65,176.00)","(4,931.00)","(14,692.00)","(7,258.00)"
"15","Total Shares Outstanding (million)","159,499.00","159,313.00","159,288.30","159,252.30","159,240.30","159,086.00","158,924.70","158,649.00","158,387.40","158,001.20"
