"1","Financial Year","31-12-2018       3","31-03-2019       4","30-06-2019       1","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4"
"2","Sales/Revenue","287,874.00","225,637.00","291,400.00","288,587.00","267,343.00","204,650.00","154,083.00","293,964.00","260,950.00","265,561.00"
"3","Pretax Income","30,212.00","24,689.00","35,088.00","40,085.00","32,144.00","33,910.00","(3,759.00)","47,617.00","38,292.00","53,001.00"
"4","Net Income","24,030.00","22,456.00","27,090.00","30,788.00","28,812.00","30,299.00","(2,560.00)","40,039.00","33,404.00","45,571.00"
"5","Cash & Short-Term Investments","582,291.00","623,312.00","638,090.00","548,864.00","551,571.00","577,712.00","528,940.00","474,088.00","485,896.00","523,934.00"
"6","Cash Only","302.00","623,312.00","330.00","584.00","243.00","812.00","446.00","620.00","498.00","765.00"
"7","Total Accounts Receivables","118,876.00","105,240.00","95,906.00","125,711.00","97,269.00","74,927.00","121,388.00","117,884.00","92,276.00","104,218.00"
"8","Inventories","47,223.00","49,580.00","46,349.00","59,028.00","59,877.00","73,164.00","78,716.00","70,087.00","78,378.00","69,632.00"
"9","Net Property, Plant & Equipment","106,236.00","122,544.00","119,903.00","117,759.00","126,397.00","133,415.00","130,544.00","139,917.00","144,940.00","144,064.00"
"10","Accrued Payable","151,544.00","162,973.00","131,270.00","177,499.00","137,828.00","136,714.00","143,480.00","155,159.00","128,740.00","148,601.00"
"11","Short Term Debt","-","-","-","-","-","127.00","96.00","113.00","103.00","83.00"
"12","Long Term Debt","-","-","-","-","-","203.00","203.00","154.00","133.00","112.00"
"13","Net Operating Cash Flow","14,063.00","46,509.00","14,213.00","43,582.00","16,325.00","44,443.00","(47,390.00)","68,025.00","22,317.00","52,632.00"
"14","Capital Expenditures","(12,338.00)","(23,705.00)","(5,100.00)","(12,507.00)","(18,507.00)","(14,324.00)","(5,214.00)","(16,624.00)","(12,614.00)","(8,200.00)"
"15","Total Shares Outstanding (million)","60,746.00","60,746.00","60,746.00","60,746.00","60,746.00","60,746.00","60,746.00","60,746.00","60,746.00","60,746.00"
