"1","Financial Year","31-01-2019       4","30-04-2019       1","31-07-2019       2","31-10-2019       3","31-01-2020       4","30-04-2020       1","31-07-2020       2","31-10-2020       3","31-01-2021       4","30-04-2021       1"
"2","Sales/Revenue","843.00","1.00","184.00","339.00","1,412.00","220.00","324.00","1,033.00","460.00","365.00"
"3","Pretax Income","(21,410.00)","16,794.00","(2,398.00)","(945.00)","1,081.00","(2,287.00)","(1,995.00)","(1,781.00)","(3,008.00)","(1,670.00)"
"4","Net Income","(15,373.00)","16,190.00","(2,069.00)","(1,049.00)","1,194.00","(1,983.00)","(1,899.00)","(1,590.00)","(2,418.00)","(1,563.00)"
"5","Cash & Short-Term Investments","30,809.00","23,456.00","17,006.00","14,743.00","13,016.00","10,207.00","6,306.00","159.00","141.00","3,401.00"
"6","Cash Only","1,845.00","1,755.00","2,255.00","2,737.00","1,856.00","1,242.00","344.00","123.00","105.00","2,539.00"
"7","Total Accounts Receivables","4,605.00","3,217.00","6,946.00","7,116.00","6,711.00","6,664.00","135.00","247.00","82.00","4,614.00"
"8","Inventories","169.00","-","24.00","14.00","50.00","76.00","-","-","-","67.00"
"9","Net Property, Plant & Equipment","9.00","11.00","103.00","100.00","98.00","89.00","8.00","7.00","7.00","1,854.00"
"10","Short Term Debt","9,535.00","8,997.00","8,607.00","8,331.00","7,843.00","7,275.00","-","-","-","4,490.00"
"11","Long Term Debt","-","-","-","-","-","34.00","-","-","-","-"
"12","Net Operating Cash Flow","(26,942.00)","75.00","1,069.00","1,531.00","(651.00)","(111.00)","520.00","5,420.00","2,407.00","(926.00)"
"13","Capital Expenditures","(14.00)","(29.00)","(181.00)","(17.00)","(24.00)","(2.00)","(62.00)","(2.00)","(5.00)","(2.00)"
"14","Total Shares Outstanding (million)","140,000.00","140,000.00","140,000.00","140,000.00","140,000.00","140,000.00","140,000.00","140,000.00","140,000.00","140,000.00"
