"1","Financial Year","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-05-2016","31-05-2017","31-05-2018","30-11-2019"
"2","Sales/Revenue","220,087.40","315,058.96","312,148.62","291,168.17","227,607.74","251,682.24","212,067.66","84,348.83","62,367.15","108,297.22"
"3","Pretax Income","10,693.95","(4,362.59)","2,618.61","(26,382.89)","(29,388.67)","(18,776.84)","(51,433.16)","(10,696.62)","(10,615.13)","(17,082.16)"
"4","Net Income","7,384.45","(1,632.54)","3,152.89","(31,083.02)","(29,315.39)","(16,662.95)","(47,211.68)","(3,007.11)","(6,100.02)","(15,101.13)"
"5","Cash & Short-Term Investments","10,900.28","12,042.08","12,841.71","10,774.65","11,228.60","10,848.67","6,428.15","8,383.12","3,896.11","6,042.30"
"6","Cash Only","-","-","3,459.89","1,119.01","1,280.51","1,395.93","-","-","-","-"
"7","Total Accounts Receivables","68,591.04","64,201.56","69,624.95","73,630.58","61,404.89","54,813.09","30,205.38","28,703.51","5,932.54","50,740.29"
"8","Inventories","92,403.65","107,128.68","128,652.05","107,536.96","85,843.78","65,128.82","21,145.07","6,891.91","1,641.45","173.28"
"9","Net Property, Plant & Equipment","181,480.01","207,883.02","122,861.05","158,090.72","163,672.60","160,857.59","154,506.65","123,166.34","55,123.82","7,100.27"
"10","Accrued Payable","13,184.51","-","-","-","23,019.05","62,184.06","-","-","-","33,908.85"
"11","Short Term Debt","149,526.07","145,462.47","136,859.83","147,346.37","140,429.85","120,305.75","106,794.84","68,893.88","26,741.96","9,191.11"
"12","Long Term Debt","29,503.68","29,106.44","27,970.53","48,280.94","46,539.64","42,787.76","31,810.19","23,334.22","21,245.40","8,345.66"
"13","Net Operating Cash Flow","25,231.39","18,675.33","26,275.83","24,529.48","19,737.52","37,638.08","31,543.74","(8,430.56)","(2,755.40)","(18,211.23)"
"14","Capital Expenditures","(31,606.27)","(17,524.33)","(40,047.18)","(33,477.59)","(20,194.89)","(3,594.72)","(581.09)","(3.39)","(607.90)","(5,497.01)"
"15","Total Shares Outstanding (million)","20,000.00","102,000.00","102,000.00","102,000.00","103,836.00","121,977.70","155,103.40","155,103.40","170,613.40","480,137.80"
