"1","Financial Year","30-06-2019       4","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1"
"2","Sales/Revenue","2,925.77","1,615.00","2,987.00","2,371.00","2,138.18","2,146.00","2,502.00","2,172.00","3,155.85","1,626.00"
"3","Pretax Income","(1,745.32)","(1,772.00)","46.00","(637.00)","(583.75)","(401.00)","(399.00)","(1,291.00)","(671.94)","(425.00)"
"4","Net Income","(1,744.69)","(1,770.00)","48.00","(636.00)","(558.81)","(401.00)","(397.00)","(1,291.00)","(701.87)","(425.00)"
"5","Cash & Short-Term Investments","5,456.01","4,427.00","4,605.00","5,173.00","6,559.00","6,581.00","5,759.00","7,588.00","7,617.00","5,393.00"
"6","Cash Only","1,309.79","240.00","357.00","895.00","2,203.00","1,827.00","1,912.00","4,718.00","4,704.00","2,420.00"
"7","Total Accounts Receivables","7,253.02","8,592.00","6,165.00","5,564.00","5,592.00","4,066.00","4,447.00","3,157.00","3,191.00","6,418.00"
"8","Inventories","840.19","1,394.00","1,167.00","973.00","1,067.00","521.00","502.00","789.00","646.00","277.00"
"9","Net Property, Plant & Equipment","1,471.50","1,363.00","1,255.00","1,136.00","1,033.00","952.00","867.00","779.00","1,107.00","958.00"
"10","Short Term Debt","2,653.31","3,132.00","2,622.00","2,462.00","2,409.00","2,506.00","2,555.00","2,512.00","2,831.00","2,564.00"
"11","Long Term Debt","869.60","669.00","761.00","870.00","870.00","791.00","791.00","791.00","815.00","815.00"
"12","Net Operating Cash Flow","3,068.83","(1,052.63)","72.27","68.36","(29.00)","(582.00)","(1,210.00)","(230.00)","(7.00)","(1,960.00)"
"13","Capital Expenditures","952.00","-","-","-","(1.00)","-","-","-","(107.00)","-"
"14","Total Shares Outstanding (million)","140,353.80","140,353.80","140,353.80","140,353.80","152,819.45","154,476.45","156,993.35","169,105.45","169,706.75","169,706.75"
