"1","Financial Year","31-01-2019       2","30-04-2019       3","31-07-2019       4","31-10-2019       1","31-01-2020       2","30-04-2020       3","31-07-2020       4","31-10-2020       1","31-01-2021       2","30-04-2021       3"
"2","Sales/Revenue","1,125,128.00","1,036,682.00","1,499,370.00","1,095,829.00","1,090,714.00","549,904.00","926,517.00","763,954.00","895,413.00","971,178.00"
"3","Pretax Income","223,447.00","235,556.00","223,685.00","217,965.00","219,705.00","65,089.00","82,703.00","140,815.00","155,455.00","200,996.00"
"4","Net Income","173,140.00","175,987.00","184,948.00","173,615.00","175,173.00","40,232.00","(17,340.00)","109,283.00","123,119.00","141,830.00"
"5","Cash & Short-Term Investments","1,587,543.00","2,538,167.00","1,848,936.00","2,316,469.00","2,392,637.00","2,545,040.00","2,791,669.00","3,319,572.00","3,607,189.00","3,688,773.00"
"6","Cash Only","1,392,096.00","2,109,263.00","1,452,272.00","1,800,980.00","1,784,114.00","1,852,952.00","2,147,202.00","2,176,581.00","2,469,345.00","2,700,049.00"
"7","Total Accounts Receivables","3,525,194.00","3,431,181.00","3,576,483.00","3,899,401.00","3,816,496.00","3,833,757.00","3,969,409.00","4,081,425.00","4,024,633.00","4,111,998.00"
"8","Inventories","2,646,370.00","2,669,961.00","2,661,929.00","2,404,809.00","2,335,561.00","2,359,115.00","2,764,948.00","2,694,322.00","2,745,463.00","2,526,076.00"
"9","Net Property, Plant & Equipment","4,024,019.00","4,152,999.00","4,074,693.00","4,136,812.00","4,260,461.00","4,377,934.00","1,078,204.00","1,041,966.00","1,035,775.00","1,035,924.00"
"10","Accrued Payable","1,535,524.00","1,461,322.00","1,844,392.00","1,697,057.00","1,393,987.00","1,254,812.00","1,760,450.00","1,707,009.00","1,557,210.00","1,628,038.00"
"11","Short Term Debt","1,601,767.00","1,895,696.00","2,185,917.00","2,676,871.00","2,752,062.00","2,960,073.00","2,512,960.00","2,582,929.00","2,887,983.00","1,797,646.00"
"12","Long Term Debt","4,444,859.00","3,957,853.00","2,957,741.00","2,964,582.00","3,072,179.00","2,761,650.00","2,952,171.00","3,225,976.00","3,141,354.00","3,793,654.00"
"13","Net Operating Cash Flow","69,229.00","263,042.00","247,642.00","200,083.00","(209,139.00)","193,382.00","630,107.00","52,232.00","46,481.00","739,938.00"
"14","Capital Expenditures","(79,138.00)","(52,566.00)","(67,085.00)","(42,610.00)","(67,506.00)","(27,060.00)","(53,542.00)","(18,000.00)","(55,168.00)","(20,339.00)"
"15","Total Shares Outstanding (million)","2,468,050.95","2,468,497.95","2,472,322.00","2,473,407.03","2,481,507.82","2,513,527.65","2,513,528.00","2,513,527.65","2,513,527.65","2,513,527.65"
