"1","Financial Year","30-06-2012","30-06-2013","30-06-2014","30-06-2015","30-06-2016","30-06-2017","30-06-2018","30-06-2019","31-12-2019","31-12-2020"
"2","Sales/Revenue","46,357.35","65,081.87","65,567.47","31,659.04","28,365.13","25,200.48","29,848.58","30,534.00","40,244.85","32,275.93"
"3","Pretax Income","5,822.03","9,549.85","8,579.00","2,563.34","(2,788.09)","(12,569.83)","(2,015.16)","(2,817.00)","(44,251.62)","4,179.72"
"4","Net Income","4,337.61","7,245.05","10,164.52","2,786.86","(3,151.20)","(10,060.27)","(1,771.25)","(2,817.00)","(45,575.40)","4,228.61"
"5","Cash & Short-Term Investments","22,033.76","20,899.65","24,907.50","35,058.96","16,706.03","1,487.52","585.56","341.00","1,740.13","1,205.00"
"6","Cash Only","3,677.18","1,941.82","11,124.94","9,270.10","6,426.16","1,487.52","585.56","341.00","1,685.13","1,205.00"
"7","Total Accounts Receivables","10,416.51","24,519.79","19,246.57","17,008.62","49,506.71","58,221.06","53,470.42","69,402.00","23,299.09","25,699.00"
"8","Inventories","12,914.07","19,418.77","15,036.18","12,304.90","13,885.93","8,762.25","30,631.10","51,532.00","45,206.86","73,693.00"
"9","Net Property, Plant & Equipment","12,000.08","10,554.21","9,234.50","26,764.65","51,535.55","60,890.35","47,771.92","38,230.00","53,864.82","66,780.00"
"10","Accrued Payable","1,377.76","-","-","-","3,494.47","4,441.50","4,791.35","11,238.00","14,001.63","13,505.00"
"11","Short Term Debt","145.35","1,557.61","-","623.14","3,559.69","1,175.07","954.46","1,409.00","552.63","2,767.00"
"12","Long Term Debt","1,014.78","874.08","-","7,369.82","6,766.14","6,029.02","5,297.67","4,663.00","5,335.38","10,254.00"
"13","Net Operating Cash Flow","2,143.24","(2,013.60)","9,003.67","7,195.06","(5,890.17)","(7,337.74)","(498.84)","(18,822.00)","(14,225.87)","(25,035.00)"
"14","Capital Expenditures","(621.07)","(263.60)","(608.10)","(10,715.23)","(21,471.56)","(2,476.65)","(803.93)","-","(20,414.01)","(15,400.00)"
"15","Total Shares Outstanding (million)","311,657.00","311,660.52","311,660.52","323,489.12","392,215.20","431,426.72","442,001.62","479,666.72","504,166.72","594,291.72"
