"1","Financial Year","30-06-2010","30-06-2011","30-06-2012","30-06-2013","30-06-2014","30-06-2015","30-06-2016","30-06-2017","30-06-2018","30-06-2019"
"2","Sales/Revenue","96,347.00","94,742.00","104,320.00","83,695.00","97,663.00","219,662.00","233,119.00","247,934.00","269,036.00","296,544.00"
"3","Pretax Income","4,529.00","(3,894.00)","19,146.00","9,349.00","16,922.00","35,774.00","67,656.00","65,150.00","65,254.00","65,685.00"
"4","Net Income","1,245.00","(7,044.00)","9,068.00","3,812.00","9,210.00","19,988.00","40,153.00","38,506.00","37,921.00","56,849.00"
"5","Cash & Short-Term Investments","61,342.00","45,125.00","43,787.00","47,369.00","64,868.00","40,475.00","57,864.00","56,384.00","31,034.00","30,942.00"
"6","Cash Only","13,079.00","15,429.00","13,362.00","8,785.00","19,033.00","32,401.00","20,727.00","16,050.00","13,422.00","20,738.00"
"7","Total Accounts Receivables","40,668.00","42,488.00","32,051.00","38,624.00","35,634.00","73,602.00","77,491.00","106,156.00","221,379.00","183,463.00"
"8","Inventories","125,651.00","124,507.00","130,961.00","126,111.00","118,696.00","111,425.00","135,750.00","138,983.00","213,495.00","183,306.00"
"9","Net Property, Plant & Equipment","53,186.00","61,628.00","60,378.00","63,371.00","73,322.00","71,346.00","71,927.00","72,889.00","72,544.00","61,246.00"
"10","Accrued Payable","-","-","-","18,705.00","-","-","-","-","-","-"
"11","Short Term Debt","-","-","-","-","-","15,741.00","52,913.00","56,413.00","131,213.00","149,620.00"
"12","Long Term Debt","-","-","-","-","-","23,579.00","30,337.00","23,924.00","115,310.00","97,714.00"
"13","Net Operating Cash Flow","8,579.00","(2,732.00)","14,357.00","(4,481.00)","24,246.00","8,133.00","19,617.00","23,165.00","(56,750.00)","101,714.00"
"14","Capital Expenditures","(1,049.00)","(1,794.00)","(360.00)","(1,615.00)","(737.00)","(1,816.00)","(2,843.00)","(3,322.00)","(2,213.00)","(4,324.00)"
"15","Total Shares Outstanding (million)","144,872.00","144,872.00","144,872.00","144,872.00","144,872.00","144,872.00","144,871.99","144,872.00","154,858.39","154,858.00"
