"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019"
"2","Sales/Revenue","351,410.00","322,611.00","521,728.00","590,441.00","600,893.00","541,274.00","577,883.00","704,058.00","478,086.00","452,487.00"
"3","Pretax Income","80,931.00","70,890.00","99,318.00","125,609.00","107,045.00","141,350.00","136,584.00","97,225.00","88,552.00","37,718.00"
"4","Net Income","66,328.00","104,603.00","239,619.00","98,416.00","91,205.00","97,985.00","101,649.00","51,409.00","41,282.00","35,500.00"
"5","Cash & Short-Term Investments","34,284.00","60,787.00","212,018.00","144,852.00","229,060.00","235,679.00","198,483.00","161,049.00","115,975.00","134,388.00"
"6","Cash Only","33,709.00","58,067.00","179,838.00","86,050.00","145,345.00","131,032.00","102,863.00","-","-","-"
"7","Total Accounts Receivables","111,495.00","126,142.00","172,573.00","188,164.00","170,251.00","212,735.00","248,556.00","291,012.00","354,408.00","382,185.00"
"8","Inventories","39,291.00","34,806.00","34,197.00","38,910.00","34,117.00","38,364.00","32,144.00","33,050.00","31,936.00","53,144.00"
"9","Net Property, Plant & Equipment","169,472.00","59,201.00","111,891.00","202,447.00","267,202.00","318,458.00","350,127.00","342,679.00","348,903.00","456,278.00"
"10","Accrued Payable","-","-","4,139.00","-","32,360.00","18,372.00","-","-","-","-"
"11","Short Term Debt","50,057.00","22,166.00","18,844.00","4,399.00","5,199.00","5,107.00","19,099.00","49,790.00","29,754.00","40,730.00"
"12","Long Term Debt","85,969.00","1,898.00","1,054.00","840.00","17,235.00","14,621.00","12,873.00","17,477.00","96,932.00","137,121.00"
"13","Net Operating Cash Flow","93,108.00","119,790.00","42,862.00","73,499.00","149,260.00","97,110.00","68,991.00","(473.00)","53,109.00","72,465.00"
"14","Capital Expenditures","(53,201.00)","(16,661.00)","(30,118.00)","(109,515.00)","(56,943.00)","(47,882.00)","(45,167.00)","(67,775.00)","(101,121.00)","(60,087.00)"
"15","Total Shares Outstanding (million)","551,550.00","550,129.00","544,017.00","530,598.89","531,339.33","525,616.27","524,123.56","522,780.07","511,720.00","505,035.00"
