"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","336,402.00","315,723.00","291,530.00","255,727.00","174,572.00","319,669.00","335,543.00","324,961.00","267,211.00","219,362.00"
"3","Pretax Income","94,273.00","116,134.00","153,921.00","86,983.00","72,329.00","110,922.00","140,598.00","127,655.00","119,408.00","89,193.00"
"4","Net Income","82,905.00","107,577.00","130,166.00","76,766.00","59,923.00","105,205.00","97,448.00","116,410.00","103,613.00","79,888.00"
"5","Cash & Short-Term Investments","441,546.00","471,574.00","586,108.00","634,838.00","615,409.00","632,414.00","662,927.00","703,818.00","721,836.00","714,117.00"
"6","Cash Only","441,354.00","471,384.00","585,844.00","634,676.00","615,233.00","632,226.00","662,702.00","703,600.00","721,632.00","713,913.00"
"7","Total Accounts Receivables","886,412.00","941,899.00","990,870.00","998,806.00","892,931.00","930,754.00","965,017.00","1,045,878.00","1,145,137.00","1,092,664.00"
"8","Inventories","360,741.00","320,456.00","355,129.00","334,749.00","283,559.00","232,834.00","252,050.00","247,363.00","206,460.00","223,444.00"
"9","Net Property, Plant & Equipment","658,197.00","657,882.00","684,404.00","678,147.00","683,591.00","677,620.00","653,867.00","645,952.00","651,716.00","623,551.00"
"10","Short Term Debt","892,010.00","917,169.00","993,989.00","907,857.00","863,535.00","709,930.00","907,635.00","923,821.00","705,733.00","867,051.00"
"11","Long Term Debt","1,342,408.00","1,419,634.00","1,414,238.00","1,603,675.00","1,561,310.00","1,640,001.00","1,517,960.00","1,590,934.00","1,908,355.00","1,901,949.00"
"12","Net Operating Cash Flow","105,637.00","(50,773.00)","89,918.00","(31,068.00)","107,442.00","171,859.00","(8,902.00)","(114,477.00)","14,961.00","8,744.00"
"13","Capital Expenditures","(7,110.00)","(7,827.00)","(8,193.00)","(3,303.00)","(4,634.00)","(4,283.00)","(5,528.00)","(2,503.00)","(16,660.00)","(4,353.00)"
"14","Total Shares Outstanding (million)","2,059,099.75","2,059,099.75","2,071,836.00","2,070,813.00","2,070,813.00","2,070,814.00","2,062,104.00","2,062,104.00","2,062,104.00","2,062,104.00"
