"1","Financial Year","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1"
"2","Sales/Revenue","59,196.00","39,883.00","40,510.00","39,536.00","41,444.00","39,772.00","38,884.00","35,969.00","40,599.00","52,611.00"
"3","Pretax Income","3,840.00","2,883.00","(1,020.00)","2,613.00","1,124.00","3,334.00","3,524.00","2,328.00","2,540.00","8,962.00"
"4","Net Income","3,418.00","1,833.00","(1,528.00)","1,348.00","1,654.00","2,494.00","2,572.00","1,626.00","1,968.00","6,937.00"
"5","Cash & Short-Term Investments","70,154.00","73,574.00","66,681.00","53,599.00","68,650.00","64,040.00","69,001.00","65,962.00","107,861.00","90,627.00"
"6","Cash Only","22,938.00","27,526.00","24,082.00","16,304.00","32,204.00","29,473.00","33,314.00","31,225.00","54,995.00","38,410.00"
"7","Total Accounts Receivables","50,303.00","38,208.00","35,924.00","42,261.00","37,039.00","37,931.00","42,798.00","39,996.00","40,530.00","55,547.00"
"8","Inventories","15,779.00","19,967.00","21,517.00","19,260.00","20,178.00","22,920.00","22,911.00","22,455.00","18,852.00","19,012.00"
"9","Net Property, Plant & Equipment","11,076.00","15,433.00","16,155.00","16,718.00","16,058.00","15,505.00","15,066.00","14,066.00","15,276.00","37,540.00"
"10","Short Term Debt","13,960.00","20,463.00","19,156.00","14,447.00","12,785.00","15,670.00","21,400.00","16,006.00","12,957.00","16,300.00"
"11","Long Term Debt","1,580.00","4,656.00","4,834.00","4,505.00","4,175.00","3,888.00","3,928.00","3,467.00","20,304.00","19,833.00"
"12","Net Operating Cash Flow","7,575.00","(1,478.00)","(1,285.00)","(6,450.00)","17,224.00","(6,185.00)","(2,024.00)","2,870.00","10,551.00","3,431.00"
"13","Capital Expenditures","(751.00)","(1,232.00)","(1,160.00)","(2,304.00)","(411.00)","(545.00)","(589.00)","(574.00)","(2,370.00)","(23,891.00)"
"14","Total Shares Outstanding (million)","758,308.00","758,308.00","758,308.00","758,308.00","758,308.00","758,308.00","758,308.00","758,308.00","834,138.80","834,139.00"
