"1","Financial Year","31-03-2010","31-03-2011","31-03-2012","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019"
"2","Sales/Revenue","4,013,530.00","3,720,717.00","4,517,860.00","4,663,406.00","6,006,481.00","5,448,282.00","5,128,198.00","6,065,335.00","6,026,948.00","5,655,661.00"
"3","Pretax Income","578,024.00","676,567.00","801,591.00","835,848.00","1,416,314.00","1,019,357.00","1,155,797.00","1,010,010.00","629,559.00","647,988.00"
"4","Net Income","332,580.00","321,327.00","409,076.00","420,892.00","829,599.00","480,944.00","793,587.00","653,773.00","349,809.00","418,916.00"
"5","Cash & Short-Term Investments","1,329,687.00","1,719,327.00","2,283,645.00","1,775,350.00","1,755,746.00","1,488,728.00","1,589,212.00","1,976,992.00","1,376,532.00","1,539,837.00"
"6","Cash Only","479,878.00","534,095.00","662,118.00","271,378.00","484,892.00","413,551.00","473,381.00","624,232.00","393,632.00","401,538.00"
"7","Total Accounts Receivables","2,179,096.00","1,865,708.00","1,870,913.00","1,860,758.00","2,289,568.00","2,460,256.00","2,345,702.00","2,073,066.00","2,034,841.00","2,515,982.00"
"8","Inventories","2,042,381.00","2,198,843.00","2,253,208.00","2,698,701.00","4,723,307.00","6,263,091.00","6,725,404.00","7,009,341.00","7,462,583.00","8,243,847.00"
"9","Net Property, Plant & Equipment","2,791,758.00","2,835,797.00","2,805,804.00","2,286,593.00","2,460,077.00","2,724,259.00","2,901,044.00","3,191,216.00","3,097,983.00","2,946,837.00"
"10","Accrued Payable","1,330,827.00","1,261,164.00","1,349,674.00","354,335.00","363,703.00","516,422.00","519,751.00","459,622.00","-","-"
"11","Short Term Debt","965,568.00","997,243.00","1,122,854.00","1,561,826.00","2,338,507.00","1,996,455.00","1,510,649.00","1,776,685.00","2,937,820.00","1,830,350.00"
"12","Long Term Debt","2,854,011.00","2,804,890.00","3,407,470.00","3,480,953.00","3,273,900.00","4,158,308.00","4,334,013.00","4,227,085.00","2,976,155.00","4,831,789.00"
"13","Net Operating Cash Flow","440,991.00","564,396.00","714,072.00","697,346.00","316,243.00","550,084.00","758,493.00","1,491,164.00","874,147.00","99,420.00"
"14","Capital Expenditures","(443,900.00)","(257,056.00)","(312,474.00)","(409,237.00)","(313,023.00)","(415,935.00)","(436,941.00)","(491,399.00)","(988,606.00)","(796,354.00)"
"15","Total Shares Outstanding (million)","2,654,432.00","2,702,200.00","2,763,184.00","2,765,272.00","2,854,968.00","2,999,904.00","3,584,804.00","3,613,383.72","3,627,880.00","3,625,850.82"
