"1","Financial Year","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018"
"2","Sales/Revenue","1,133,181.00","1,698,839.00","2,268,751.00","2,384,420.00","3,121,657.00","4,091,017.00","4,321,271.00","6,649,451.00","8,176,131.00","9,170,122.00"
"3","Pretax Income","40,125.00","103,315.00","123,077.00","100,144.00","8,868.00","304,065.00","231,976.00","674,832.00","808,753.00","870,454.00"
"4","Net Income","27,476.00","83,493.00","90,291.00","183,899.00","14,959.00","214,910.00","132,345.00","483,572.00","593,379.00","618,934.00"
"5","Cash & Short-Term Investments","71,266.00","201,211.00","369,977.00","271,770.00","225,305.00","319,407.00","228,910.00","312,739.00","214,778.00","194,019.00"
"6","Cash Only","64,624.00","195,296.00","293,670.00","169,227.00","142,036.00","315,997.00","167,113.00","271,033.00","192,988.00","187,290.00"
"7","Total Accounts Receivables","685,532.00","318,646.00","456,656.00","409,978.00","528,201.00","708,539.00","729,333.00","878,526.00","1,204,407.00","1,289,909.00"
"8","Inventories","262,576.00","327,165.00","375,225.00","419,007.00","386,578.00","555,186.00","869,889.00","1,011,299.00","1,168,622.00","1,539,499.00"
"9","Net Property, Plant & Equipment","1,258,306.00","1,474,971.00","2,018,926.00","2,788,887.00","3,560,741.00","3,598,410.00","5,194,390.00","5,186,244.00","4,929,971.00","4,832,298.00"
"10","Short Term Debt","746,421.00","964,938.00","1,248,332.00","1,479,671.00","1,585,915.00","1,329,466.00","1,424,869.00","1,602,139.00","937,358.00","964,114.00"
"11","Long Term Debt","519,089.00","396,125.00","642,944.00","1,112,632.00","1,089,604.00","1,020,959.00","1,989,882.00","1,780,161.00","2,186,400.00","2,020,531.00"
"12","Net Operating Cash Flow","50,600.00","107,570.00","(160,560.00)","(24,100.00)","560,171.00","411,975.00","967,258.00","936,397.00","393,971.00","1,109,860.00"
"13","Capital Expenditures","(315,393.00)","(104,921.00)","(237,192.00)","(802,675.00)","(435,538.00)","(267,861.00)","(1,814,318.00)","(424,753.00)","(186,717.00)","(292,712.00)"
"14","Total Shares Outstanding (million)","2,046,123.00","2,408,284.00","2,461,030.00","2,843,496.00","2,852,308.55","3,082,155.96","3,636,654.07","3,697,889.00","3,832,781.00","3,950,846.00"
