"1","Financial Year","30-06-2018       2","30-09-2018       3","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3"
"2","Sales/Revenue","55,074.00","53,829.00","46,794.89","36,502.00","35,461.00","36,125.00","40,367.17","42,025.00","40,808.00","42,044.00"
"3","Pretax Income","9,982.00","12,171.00","(118,811.73)","1,194.00","(3,037.00)","1,389.00","3,698.25","3,661.00","3,896.00","4,385.00"
"4","Net Income","6,899.00","9,149.00","(119,765.50)","339.00","(2,814.00)","874.00","2,784.19","2,280.00","2,651.00","2,787.00"
"5","Cash & Short-Term Investments","66,240.00","59,498.00","57,883.53","58,143.00","55,470.00","44,889.00","49,975.32","44,154.00","49,037.00","50,376.00"
"6","Cash Only","11,059.00","7,153.00","336.17","916.00","1,724.00","3,664.00","3,782.24","4,366.00","3,765.00","3,960.00"
"7","Total Accounts Receivables","122,659.00","144,788.00","135,414.30","123,434.00","119,380.00","119,436.00","114,093.29","123,639.00","115,715.00","121,072.00"
"8","Net Property, Plant & Equipment","6,786.00","6,400.00","6,048.75","10,822.00","9,846.00","8,716.00","8,067.48","7,413.00","6,404.00","5,325.00"
"9","Short Term Debt","34,116.00","36,051.00","26,366.24","32,622.00","34,412.00","33,483.00","31,985.52","34,596.00","22,554.00","20,819.00"
"10","Long Term Debt","74,127.00","67,793.00","67,688.62","63,688.00","63,382.00","56,107.00","54,211.70","46,491.00","46,879.00","49,389.00"
"11","Net Operating Cash Flow","(4,725.00)","(903.00)","14,495.37","(537.00)","(2,891.00)","(1,061.00)","16,435.51","815.00","17,681.00","1,455.00"
"12","Capital Expenditures","(657.00)","(10.00)","(35.28)","(106.00)","(105.00)","(50.00)","(75.29)","(378.00)","(167.00)","(16.00)"
"13","Total Shares Outstanding (million)","495,862.02","495,862.02","495,862.02","495,862.02","495,862.02","495,862.02","495,862.02","495,862.02","495,862.02","495,862.02"
