"1","Financial Year","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018"
"2","Sales/Revenue","48,796.38","50,195.69","50,280.70","49,191.02","47,710.90","46,530.81","66,411.35","70,836.52","74,029.78","105,025.49"
"3","Pretax Income","8,295.65","9,738.71","9,962.07","8,796.88","8,651.48","6,630.56","9,920.18","6,598.38","16,026.69","2,998.22"
"4","Net Income","5,710.55","7,254.19","7,568.41","6,263.74","6,524.22","4,824.58","5,571.63","6,569.73","13,925.10","1,563.00"
"5","Cash & Short-Term Investments","5,757.19","6,712.32","9,030.14","11,872.15","16,262.44","17,447.68","12,809.69","9,994.06","2,471.23","7,077.37"
"6","Cash Only","1,650.39","2,595.00","980.32","1,309.45","1,005.75","1,457.53","8,227.10","837.98","466.69","4,698.85"
"7","Total Accounts Receivables","14,847.88","15,470.09","15,183.37","15,834.50","13,956.58","14,614.16","50,320.86","59,987.54","100,298.40","118,217.03"
"8","Inventories","9,057.70","10,346.58","10,680.91","10,953.28","11,999.98","11,290.21","8,299.13","-","-","2,079.52"
"9","Net Property, Plant & Equipment","7,319.48","7,850.92","8,048.13","6,874.12","6,918.25","6,147.45","8,428.97","3,525.23","6,122.90","5,024.37"
"10","Accrued Payable","-","-","-","-","-","3,228.75","5,700.87","10,369.41","-","-"
"11","Short Term Debt","498.78","1,139.19","175.94","273.20","-","320.93","916.26","5,603.99","17,863.09","39,415.36"
"12","Long Term Debt","631.67","234.77","-","-","-","-","30,727.52","29,373.64","2,637.59","3,168.06"
"13","Net Operating Cash Flow","3,313.96","1,388.86","7,241.09","5,984.15","7,907.44","4,648.81","10,424.97","2,704.29","(25,298.47)","(8,160.25)"
"14","Capital Expenditures","(238.18)","(1,035.49)","(1,599.69)","(368.46)","(758.36)","(257.97)","(238.95)","(831.29)","(1,358.19)","(166.03)"
"15","Total Shares Outstanding (million)","40,182.00","40,182.00","40,182.00","40,182.00","40,182.00","40,182.00","40,182.00","40,182.00","40,182.00","40,182.00"
