"1","Financial Year","30-06-2019       4","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1"
"2","Sales/Revenue","141,963.00","133,796.00","149,549.00","122,958.00","146,128.00","99,605.00","92,336.00","93,429.00","98,797.00","101,394.00"
"3","Pretax Income","19,720.00","12,603.00","11,864.00","10,612.00","(44,873.00)","3,293.00","11,678.00","4,170.00","(302.00)","1,036.00"
"4","Net Income","10,379.00","9,432.00","6,756.00","5,436.00","(44,505.00)","1,652.00","7,441.00","7,277.00","(2,927.00)","346.00"
"5","Cash & Short-Term Investments","64,753.00","84,995.00","123,508.00","125,868.00","146,598.00","121,845.00","160,376.00","124,792.00","143,618.00","127,219.00"
"6","Cash Only","25,534.00","40,643.00","58,369.00","43,650.00","57,879.00","-","-","-","-","-"
"7","Total Accounts Receivables","171,857.00","165,672.00","371,725.00","245,763.00","244,065.00","328,326.00","362,334.00","329,383.00","356,093.00","380,724.00"
"8","Inventories","30,710.00","40,864.00","39,429.00","39,647.00","39,415.00","38,486.00","38,951.00","40,786.00","38,177.00","38,328.00"
"9","Net Property, Plant & Equipment","532,950.00","536,281.00","532,938.00","532,818.00","527,278.00","524,737.00","528,090.00","514,554.00","536,212.00","525,774.00"
"10","Accrued Payable","107,660.00","103,277.00","156,484.00","135,151.00","154,345.00","164,010.00","240,923.00","171,654.00","220,488.00","245,496.00"
"11","Short Term Debt","108,371.00","86,664.00","150,856.00","156,162.00","177,401.00","204,554.00","195,734.00","196,446.00","192,576.00","189,820.00"
"12","Long Term Debt","405,050.00","428,804.00","389,605.00","440,171.00","410,670.00","366,899.00","373,109.00","352,640.00","336,515.00","307,147.00"
"13","Net Operating Cash Flow","92,602.00","34,498.00","31,441.00","6,298.00","94,257.00","11,582.00","49,577.00","(12,148.00)","38,856.00","22,937.00"
"14","Capital Expenditures","(329,778.00)","(13,986.00)","(8,666.00)","(14,711.00)","(28,856.00)","(8,914.00)","(10,845.00)","(19,977.00)","(10,339.00)","(2,412.00)"
"15","Total Shares Outstanding (million)","320,029.00","320,029.00","320,029.00","320,029.00","320,029.00","320,029.00","320,029.00","320,029.00","320,029.00","320,029.00"
