"1","Financial Year","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1"
"2","Sales/Revenue","89,979.24","85,149.00","86,898.00","84,339.00","108,727.09","104,696.00","118,898.00","122,705.00","129,329.93","241,333.00"
"3","Pretax Income","401.96","795.00","(2,161.00)","(6,294.00)","(271.55)","1,206.00","38,119.00","49,733.00","59,488.89","147,916.00"
"4","Net Income","(1,684.47)","363.00","(1,961.00)","(4,936.00)","783.42","1,141.00","36,212.00","42,856.00","42,257.13","123,543.00"
"5","Cash & Short-Term Investments","15,283.94","12,623.00","10,729.00","12,994.00","10,852.00","11,815.00","28,893.00","46,720.00","72,323.00","134,886.00"
"6","Cash Only","8,728.46","6,596.00","5,962.00","8,727.00","6,703.00","6,637.00","17,185.00","12,235.00","30,090.00","33,633.00"
"7","Total Accounts Receivables","88,985.34","84,463.00","89,659.00","82,966.00","70,422.00","70,607.00","58,348.00","35,520.00","73,660.00","149,882.00"
"8","Inventories","41,901.95","41,149.00","43,164.00","46,926.00","45,439.00","45,917.00","28,280.00","30,675.00","53,845.00","52,600.00"
"9","Net Property, Plant & Equipment","150,736.04","147,536.00","145,061.00","144,112.00","144,608.00","146,738.00","87,953.00","111,787.00","180,313.00","203,685.00"
"10","Short Term Debt","86,084.99","81,629.00","83,078.00","84,775.00","68,716.00","85,749.00","44,378.00","28,199.00","19,497.00","20,140.00"
"11","Long Term Debt","22,878.66","22,304.00","19,811.00","19,021.00","18,430.00","18,412.00","8,266.00","7,254.00","11,443.00","6,659.00"
"12","Net Operating Cash Flow","13,503.46","4,697.00","4,310.00","7,174.00","47,716.00","(4,555.00)","28,402.00","62,204.00","73,519.00","98,914.00"
"13","Capital Expenditures","(2,235.65)","(349.00)","(3,147.00)","(4,526.00)","(6,700.00)","(7,634.00)","(12,641.00)","(26,979.00)","(45,057.00)","(28,511.00)"
"14","Total Shares Outstanding (million)","531,359.80","531,359.80","531,359.80","531,359.80","531,359.80","531,359.80","540,359.80","540,359.80","550,079.80","550,079.80"
