"1","Financial Year","31-03-2010","31-03-2011","31-03-2012","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019"
"2","Sales/Revenue","410,447.00","431,884.00","470,753.00","486,524.00","504,586.00","544,789.00","541,107.00","547,214.00","482,460.00","469,473.00"
"3","Pretax Income","115,726.00","140,930.00","153,812.00","142,016.00","129,362.00","122,302.00","111,674.00","84,672.00","80,484.00","114,885.00"
"4","Net Income","58,749.00","71,027.00","80,864.00","77,311.00","60,302.00","58,576.00","56,731.00","29,844.00","32,057.00","59,840.00"
"5","Cash & Short-Term Investments","128,656.00","217,934.00","270,573.00","272,236.00","242,798.00","236,710.00","247,592.00","390,780.00","287,183.00","290,318.00"
"6","Cash Only","18,192.00","32,030.00","20,345.00","19,088.00","18,401.00","20,425.00","44,761.00","98,087.00","69,674.00","142,175.00"
"7","Total Accounts Receivables","127,849.00","101,969.00","87,788.00","118,873.00","139,140.00","214,587.00","202,991.00","132,616.00","153,138.00","165,950.00"
"8","Inventories","53,122.00","60,587.00","97,500.00","113,564.00","109,228.00","127,812.00","90,807.00","82,812.00","77,424.00","104,669.00"
"9","Net Property, Plant & Equipment","236,917.00","308,930.00","222,195.00","320,725.00","365,004.00","458,031.00","497,878.00","475,327.00","508,759.00","539,031.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","64,893.00"
"11","Short Term Debt","43,640.00","45,628.00","-","-","-","6,435.00","15,927.00","15,140.00","34,030.00","35,149.00"
"12","Long Term Debt","22,736.00","21,132.00","4,593.00","-","-","5,094.00","16,799.00","16,176.00","15,588.00","14,868.00"
"13","Net Operating Cash Flow","114,196.00","137,909.00","131,051.00","52,898.00","101,997.00","57,384.00","107,885.00","192,973.00","(7,521.00)","54,735.00"
"14","Capital Expenditures","(18,412.00)","(24,022.00)","(26,434.00)","(49,659.00)","(92,196.00)","(40,332.00)","(53,109.00)","(44,489.00)","(32,495.00)","(45,249.00)"
"15","Total Shares Outstanding (million)","263,160.00","263,160.00","265,069.00","269,987.00","273,497.00","276,087.00","276,968.00","282,232.00","281,935.30","281,469.20"
