"1","Financial Year","30-06-2010","30-06-2011","30-06-2012","30-06-2013","30-06-2014","30-06-2015","30-06-2016","30-06-2017","30-06-2018","30-06-2019"
"2","Sales/Revenue","228,904.06","269,582.86","273,138.97","184,530.24","189,765.68","12,966.87","8,881.22","4,259.85","5,736.16","12,012.18"
"3","Pretax Income","14,225.83","45,061.45","39,133.20","7,273.47","20,474.88","(10,030.73)","77,278.13","1,668.14","(19,730.33)","(21,609.07)"
"4","Net Income","7,791.57","33,249.07","28,972.14","3,074.57","13,039.15","3,860.29","70,076.43","2,630.14","(14,952.13)","(20,226.89)"
"5","Cash & Short-Term Investments","11,671.42","92,851.50","77,878.73","19,338.08","14,434.58","36,943.86","274,574.79","150,796.97","105,674.86","59,082.17"
"6","Cash Only","7,548.16","91,607.86","41,285.87","17,013.24","12,068.48","20,533.06","274,574.79","4,302.19","105,674.86","59,082.17"
"7","Total Accounts Receivables","16,360.66","8,673.07","16,427.16","14,444.96","9,901.81","8,555.19","82,095.13","37,465.90","22,435.44","14,226.81"
"8","Inventories","17,527.39","8,888.80","4,391.14","20,351.66","24,014.63","25,523.11","22,605.39","56,446.36","93,064.65","128,751.53"
"9","Net Property, Plant & Equipment","409,118.64","408,687.21","414,567.44","427,200.85","669,357.97","37,591.99","40,127.23","54,891.52","62,076.46","138,768.87"
"10","Accrued Payable","-","-","-","-","-","-","27,214.54","-","16,820.50","30,121.04"
"11","Short Term Debt","37,378.27","37,065.82","47,130.98","53,345.86","77,399.37","85,625.95","559.94","142.94","10,123.70","52,477.06"
"12","Long Term Debt","59,840.58","87,516.46","79,043.31","82,528.20","72,837.93","46,378.01","1,100.85","395.67","269.73","12,162.36"
"13","Net Operating Cash Flow","23,328.08","49,133.53","(3,161.60)","(14,906.97)","657.88","5,787.11","(45,537.65)","(46,155.78)","(62,441.50)","(67,636.53)"
"14","Capital Expenditures","(20,079.16)","(10,507.29)","(13,086.72)","(14,274.08)","(13,390.38)","(23,423.11)","(16,834.04)","(8,125.02)","(13,541.80)","(31,611.16)"
"15","Total Shares Outstanding (million)","218,683.00","218,499.00","216,314.00","216,311.17","216,291.17","216,279.17","216,259.17","215,802.77","214,523.77","214,513.77"
