"1","Financial Year","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1"
"2","Sales/Revenue","1,425,945.00","1,749,847.00","1,745,803.00","1,826,561.00","1,773,856.00","1,475,001.00","989,576.00","1,661,690.00","1,724,059.00","1,277,504.00"
"3","Pretax Income","197,338.00","239,309.00","191,886.00","270,822.00","774,796.00","234,299.00","92,639.00","278,252.00","501,745.00","201,658.00"
"4","Net Income","156,246.00","157,982.00","129,789.00","193,140.00","681,960.00","160,377.00","44,078.00","193,734.00","351,990.00","120,832.00"
"5","Cash & Short-Term Investments","1,644,807.00","2,020,018.00","1,746,879.00","1,991,346.00","2,389,397.00","2,814,689.00","3,711,433.00","3,503,280.00","3,053,211.00","3,145,866.00"
"6","Cash Only","613,632.00","602,524.00","826,181.00","1,189,051.00","1,090,193.00","1,115,176.00","1,248,665.00","1,070,889.00","959,922.00","1,105,025.00"
"7","Total Accounts Receivables","2,463,701.00","2,566,372.00","2,641,062.00","2,775,136.00","2,599,437.00","2,601,988.00","2,640,439.00","2,659,324.00","2,867,835.00","2,479,511.00"
"8","Inventories","2,967,716.00","2,956,773.00","3,101,459.00","2,931,261.00","2,863,656.00","2,742,667.00","2,717,858.00","2,452,782.00","2,345,791.00","2,315,147.00"
"9","Net Property, Plant & Equipment","3,157,916.00","3,285,891.00","3,272,846.00","3,265,545.00","3,529,565.00","3,509,467.00","3,433,821.00","3,439,504.00","3,381,208.00","3,384,147.00"
"10","Accrued Payable","1,142,535.00","1,152,286.00","1,330,294.00","1,354,539.00","1,273,077.00","1,028,223.00","1,006,292.00","1,156,163.00","1,134,203.00","872,533.00"
"11","Short Term Debt","2,618,430.00","2,952,698.00","2,968,089.00","2,866,306.00","3,454,838.00","3,850,242.00","4,159,228.00","3,346,649.00","3,210,941.00","2,816,342.00"
"12","Long Term Debt","2,810,553.00","3,240,485.00","3,144,111.00","3,450,000.00","3,064,671.00","3,209,385.00","3,826,410.00","3,719,192.00","3,405,867.00","3,530,009.00"
"13","Net Operating Cash Flow","(35,783.00)","(124,274.00)","73,000.00","103,735.00","313,691.00","(32,648.00)","269,498.00","734,207.00","405,374.00","640,758.00"
"14","Capital Expenditures","(77,114.00)","(32,823.00)","(34,257.00)","(51,597.00)","(146,410.00)","(23,470.00)","(31,663.00)","(37,146.00)","(37,976.00)","(39,783.00)"
"15","Total Shares Outstanding (million)","2,489,671.58","2,489,671.58","2,489,669.58","2,489,669.58","2,489,670.00","2,489,670.00","2,489,669.58","2,489,669.58","2,489,669.58","2,489,669.58"
