"1","Financial Year","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018"
"2","Sales/Revenue","149,428.41","168,424.57","182,002.62","189,680.07","206,329.41","232,111.24","359,516.76","437,386.17","285,715.72","184,009.58"
"3","Pretax Income","11,204.89","8,421.94","10,001.61","9,628.45","7,540.23","18,127.38","34,672.97","48,258.64","45,506.99","(110,884.26)"
"4","Net Income","10,505.19","6,022.08","7,158.79","6,671.42","3,730.78","12,079.35","21,269.34","31,193.20","23,288.00","(48,690.81)"
"5","Cash & Short-Term Investments","1,523.67","2,660.71","18,486.26","3,282.41","2,911.25","12,108.02","18,023.80","4,810.32","10,301.04","4,255.05"
"6","Cash Only","-","-","-","2,351.41","2,661.25","-","-","4,000.32","-","1,465.05"
"7","Total Accounts Receivables","26,669.42","28,470.56","30,499.00","27,744.37","36,439.67","32,231.79","51,450.86","51,666.49","33,532.66","25,742.94"
"8","Inventories","26,743.12","27,539.61","23,804.83","23,942.19","30,393.06","40,156.03","52,965.46","75,175.55","55,609.73","40,095.67"
"9","Net Property, Plant & Equipment","109,571.01","105,161.31","118,054.25","194,456.22","181,788.34","217,293.38","354,401.41","409,621.48","336,735.30","238,255.26"
"10","Accrued Payable","-","-","-","-","-","-","-","-","27,711.82","-"
"11","Short Term Debt","43,453.51","32,213.90","60,548.63","54,717.54","55,438.94","39,960.99","48,819.52","8,525.16","-","-"
"12","Long Term Debt","2,759.32","360.05","25,937.50","22,187.50","18,437.50","14,687.50","55,611.67","49,823.24","-","-"
"13","Net Operating Cash Flow","28,460.75","20,751.59","(9,270.02)","29,204.50","11,282.95","62,328.67","19,267.39","95,599.52","25,457.53","(148.67)"
"14","Capital Expenditures","(6,983.28)","(3,410.22)","(26,214.26)","(40,165.68)","(6,526.53)","(54,236.71)","(28,342.81)","(89,612.43)","(4,342.51)","(2,244.61)"
"15","Total Shares Outstanding (million)","240,000.00","240,000.00","240,000.00","240,000.00","240,000.00","240,000.00","266,836.00","348,130.46","348,130.96","348,143.96"
