"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","568,872.00","217,454.00","478,695.00","333,493.00","271,056.00","227,803.00","367,207.00","218,047.00","289,468.00","193,992.00"
"3","Pretax Income","57,833.00","55,374.00","(16,656.00)","22,072.00","(30,935.00)","(15,230.00)","(32,111.00)","6,572.00","9,136.00","2,493.00"
"4","Net Income","30,861.00","29,428.00","(58,416.00)","5,100.00","(39,705.00)","(28,174.00)","(60,221.00)","5,321.00","1,169.00","1,280.00"
"5","Cash & Short-Term Investments","534,577.00","549,105.00","606,719.00","530,206.00","523,626.00","541,326.00","628,498.00","683,008.00","522,449.00","448,181.00"
"6","Total Accounts Receivables","1,464,418.00","1,293,102.00","1,325,433.00","1,258,335.00","1,173,761.00","1,130,148.00","840,032.00","842,400.00","842,517.00","815,505.00"
"7","Inventories","250,571.00","261,984.00","267,899.00","275,083.00","278,179.00","301,560.00","340,457.00","322,098.00","338,035.00","340,497.00"
"8","Net Property, Plant & Equipment","891,680.00","905,064.00","896,537.00","937,160.00","933,240.00","920,691.00","1,048,248.00","1,041,268.00","1,028,082.00","1,012,086.00"
"9","Accrued Payable","754,482.00","695,916.00","684,117.00","621,586.00","594,398.00","596,269.00","483,592.00","492,882.00","503,291.00","470,813.00"
"10","Short Term Debt","376,809.00","445,940.00","462,616.00","533,690.00","435,143.00","393,863.00","454,820.00","1,059,134.00","948,493.00","876,557.00"
"11","Long Term Debt","63,409.00","55,272.00","52,798.00","72,597.00","71,480.00","79,647.00","160,950.00","154,593.00","145,821.00","129,626.00"
"12","Net Operating Cash Flow","(48,574.00)","127,471.00","(62,654.00)","13,577.00","52,284.00","30,188.00","120,154.00","46,890.00","(11,318.00)","16,965.00"
"13","Capital Expenditures","(13,370.00)","(34,236.00)","(18,680.00)","(15,774.00)","(10,660.00)","(12,423.00)","(57,700.00)","(4,982.00)","(9,914.00)","(3,109.00)"
"14","Total Shares Outstanding (million)","393,717.00","1,697,217.00","1,716,000.00","483,445.25","483,445.25","483,445.25","483,445.25","483,445.25","483,445.25","483,445.25"
