"1","Financial Year","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2"
"2","Sales/Revenue","32,442.00","58,109.00","41,693.00","59,048.00","47,821.00","24,523.00","60,222.00","61,582.00","42,306.00","260,812.00"
"3","Pretax Income","(874.00)","(6,164.00)","(4,639.00)","4,346.00","(4,222.00)","1,317.00","(5,237.00)","(608.00)","368.00","19,311.00"
"4","Net Income","(1,830.00)","(4,188.00)","(4,813.00)","2,180.00","(6,355.00)","2,145.00","(2,028.00)","171.00","(801.00)","9,401.00"
"5","Cash & Short-Term Investments","134,874.00","122,125.00","119,326.00","124,550.00","125,268.00","116,820.00","124,424.00","152,240.00","134,482.00","143,695.00"
"6","Total Accounts Receivables","164,346.00","199,690.00","183,262.00","189,518.00","209,561.00","223,614.00","220,797.00","210,186.00","192,397.00","213,689.00"
"7","Inventories","135,790.00","134,679.00","133,229.00","131,763.00","127,505.00","120,585.00","112,357.00","110,096.00","118,360.00","121,299.00"
"8","Net Property, Plant & Equipment","32,849.00","32,423.00","31,265.00","34,184.00","33,092.00","32,120.00","30,842.00","29,083.00","47,815.00","50,205.00"
"9","Accrued Payable","71,863.00","95,133.00","97,430.00","84,854.00","97,621.00","76,649.00","68,594.00","77,194.00","82,370.00","90,505.00"
"10","Short Term Debt","28,164.00","20,006.00","15,658.00","19,444.00","28,481.00","31,656.00","32,180.00","28,319.00","23,161.00","37,131.00"
"11","Long Term Debt","7,011.00","7,366.00","6,683.00","8,132.00","8,262.00","8,472.00","7,987.00","6,564.00","18,005.00","18,442.00"
"12","Net Operating Cash Flow","32,661.00","(17,842.00)","18,188.00","10,196.00","(3,245.00)","(25,344.00)","3,804.00","19,552.00","12,298.00","4,156.00"
"13","Capital Expenditures","(38.00)","(869.00)","(142.00)","(505.00)","(87.00)","(65.00)","(143.00)","(402.00)","(4,016.00)","(4,973.00)"
"14","Total Shares Outstanding (million)","846,795.57","844,010.54","829,698.63","828,552.95","802,412.95","830,079.50","817,872.00","983,122.00","979,246.60","1,012,413.00"
