"1","Financial Year","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018"
"2","Sales/Revenue","131,667.00","145,949.00","151,306.00","139,568.00","145,120.00","153,507.00","161,198.00","166,421.00","177,704.00","198,257.00"
"3","Pretax Income","10,783.00","10,725.00","10,250.00","18,100.00","14,934.00","16,244.00","18,605.00","21,527.00","20,729.00","24,508.00"
"4","Net Income","9,002.00","8,307.00","7,929.00","14,218.00","10,225.00","12,371.00","14,211.00","16,508.00","15,525.00","19,008.00"
"5","Cash & Short-Term Investments","13,829.00","6,667.00","11,002.00","18,785.00","23,532.00","32,178.00","42,929.00","47,924.00","58,414.00","52,782.00"
"6","Cash Only","13,612.00","6,450.00","10,785.00","11,970.00","7,155.00","12,280.00","16,086.00","-","-","-"
"7","Total Accounts Receivables","37,468.00","38,227.00","36,686.00","35,771.00","37,463.00","39,112.00","44,999.00","48,026.00","48,253.00","53,978.00"
"8","Inventories","17,179.00","19,533.00","22,373.00","19,343.00","19,384.00","19,116.00","17,824.00","19,651.00","22,464.00","21,745.00"
"9","Net Property, Plant & Equipment","94,634.00","103,092.00","104,326.00","101,758.00","103,700.00","107,398.00","106,545.00","112,066.00","121,513.00","148,650.00"
"10","Accrued Payable","2,237.00","1,468.00","2,534.00","-","-","4,640.00","7,670.00","9,139.00","14,027.00","15,301.00"
"11","Short Term Debt","44,182.00","45,060.00","46,507.00","40,029.00","42,069.00","40,901.00","34,780.00","37,476.00","37,577.00","38,181.00"
"12","Long Term Debt","9,457.00","10,611.00","10,929.00","8,656.00","12,029.00","13,869.00","12,238.00","8,355.00","14,314.00","15,933.00"
"13","Net Operating Cash Flow","20,459.00","4,120.00","12,315.00","19,462.00","11,127.00","17,333.00","23,581.00","21,052.00","21,761.00","25,062.00"
"14","Capital Expenditures","(2,632.00)","(6,345.00)","(5,866.00)","(3,399.00)","(2,874.00)","(4,900.00)","(5,825.00)","(12,196.00)","(17,073.00)","(32,571.00)"
"15","Total Shares Outstanding (million)","109,897.00","109,896.00","109,896.00","109,896.00","188,394.71","188,394.71","188,394.71","188,394.22","188,624.00","188,624.00"
