"1","Financial Year","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1"
"2","Sales/Revenue","93,737.00","79,458.00","79,960.00","81,253.00","90,909.00","70,780.00","63,380.00","84,056.00","95,182.00","85,397.00"
"3","Pretax Income","3,738.00","3,400.00","3,381.00","4,329.00","7,040.00","2,538.00","2,323.00","6,546.00","8,701.00","4,351.00"
"4","Net Income","2,901.00","2,114.00","2,338.00","3,440.00","5,318.00","1,469.00","1,382.00","4,920.00","6,654.00","2,624.00"
"5","Cash & Short-Term Investments","36,183.00","53,147.00","39,770.00","36,671.00","43,292.00","55,150.00","83,071.00","67,428.00","66,452.00","70,231.00"
"6","Cash Only","29,747.00","46,709.00","33,332.00","30,233.00","36,640.00","48,498.00","76,397.00","60,754.00","59,629.00","63,407.00"
"7","Total Accounts Receivables","85,199.00","73,500.00","70,727.00","69,323.00","84,492.00","66,090.00","60,649.00","73,512.00","81,077.00","75,119.00"
"8","Inventories","47,397.00","49,493.00","52,174.00","49,634.00","54,193.00","56,193.00","54,792.00","52,887.00","52,495.00","60,503.00"
"9","Net Property, Plant & Equipment","96,848.00","95,701.00","94,631.00","93,623.00","111,941.00","110,357.00","110,631.00","113,242.00","115,549.00","112,513.00"
"10","Short Term Debt","56,403.00","73,611.00","60,300.00","53,037.00","65,504.00","74,115.00","91,558.00","73,829.00","67,124.00","74,692.00"
"11","Long Term Debt","6,628.00","6,229.00","6,120.00","6,585.00","7,165.00","10,757.00","10,207.00","10,033.00","8,801.00","7,829.00"
"12","Net Operating Cash Flow","13,542.00","5,174.00","2,062.00","12,529.00","8,088.00","4,525.00","14,521.00","10,311.00","11,978.00","(1,292.00)"
"13","Capital Expenditures","(3,012.00)","(5,204.00)","(2,101.00)","(7,099.00)","(7,111.00)","(4,117.00)","(3,092.00)","(5,288.00)","(3,368.00)","(1,252.00)"
"14","Total Shares Outstanding (million)","74,152.55","74,152.55","74,152.55","74,152.55","74,152.56","74,152.56","74,152.56","74,152.56","74,152.56","74,152.16"
