"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019"
"2","Sales/Revenue","39,502.34","39,035.57","36,123.74","33,378.09","31,523.16","29,837.04","27,589.25","25,894.30","23,174.91","23,548.92"
"3","Pretax Income","6,052.25","9,547.08","14,932.61","4,339.81","924.77","(1,600.37)","(3,208.45)","(4,958.17)","(6,414.71)","(7,795.91)"
"4","Net Income","4,200.42","8,873.20","13,030.69","3,128.34","(799.20)","(1,974.37)","(5,802.42)","(4,354.12)","(5,380.00)","(6,700.40)"
"5","Cash & Short-Term Investments","45,735.27","58,753.26","68,240.65","82,098.37","76,819.72","72,859.46","68,544.82","62,985.74","58,588.44","54,856.61"
"6","Cash Only","8,142.43","10,808.90","8,807.56","9,359.21","7,818.46","-","-","-","-","-"
"7","Total Accounts Receivables","3,560.12","4,526.00","23,973.52","4,273.25","3,971.76","3,765.11","4,560.94","4,206.69","3,144.46","3,596.72"
"8","Inventories","462.96","483.60","391.35","394.89","410.17","466.33","368.74","383.02","363.71","501.15"
"9","Net Property, Plant & Equipment","241,393.25","221,898.84","201,575.43","199,534.01","195,732.70","193,482.50","189,908.32","185,975.73","180,938.50","176,239.36"
"10","Short Term Debt","8,675.01","19.61","94.96","89.00","51.33","-","33.17","37.96","33.70","32.84"
"11","Long Term Debt","58.61","38.99","161.39","58.55","-","-","38.13","3.01","47.48","17.29"
"12","Net Operating Cash Flow","10,821.89","7,340.23","7,643.16","12,922.63","2,766.16","1,441.26","466.84","(1,111.28)","(1,325.89)","(2,957.95)"
"13","Capital Expenditures","(1,802.19)","(2,008.69)","(2,596.23)","(1,653.43)","(2,346.93)","(4,011.26)","(2,796.04)","(2,706.18)","(1,510.04)","(2,524.07)"
"14","Total Shares Outstanding (million)","197,002.00","197,002.00","197,002.00","197,002.00","197,002.00","197,002.00","197,002.00","197,002.00","197,002.00","197,002.00"
