"1","Financial Year","30-06-2010","30-06-2011","30-06-2012","30-06-2013","30-06-2014","30-06-2015","30-06-2016","30-06-2017","30-06-2018","30-06-2019"
"2","Sales/Revenue","15,778.81","12,146.19","9,843.36","536.33","4,410.56","13,898.43","10,433.62","9,872.96","26,158.80","27,728.03"
"3","Pretax Income","9,359.53","2,777.04","(3,544.90)","(8,956.69)","(4,278.77)","3,629.66","1,746.60","668.26","(4,378.60)","(3,515.60)"
"4","Net Income","9,316.25","2,635.02","(3,660.18)","(9,003.33)","(4,301.76)","3,623.37","1,738.79","589.30","(4,534.84)","(3,839.84)"
"5","Cash & Short-Term Investments","9,688.91","22,427.22","12,173.42","5,440.11","2,442.48","294.81","4,047.33","1,880.17","7,376.49","4,327.64"
"6","Cash Only","2,837.20","68.77","180.53","78.45","142.48","294.81","4,047.33","1,880.17","7,376.49","4,327.64"
"7","Total Accounts Receivables","409.21","2,792.67","6,392.58","109.87","700.84","7,136.15","4,018.17","10,557.73","9,008.64","7,741.35"
"8","Inventories","-","623.13","784.87","903.04","887.20","1,167.38","1,169.31","2,003.08","2,160.35","1,584.57"
"9","Net Property, Plant & Equipment","680.15","5,356.47","5,652.65","2,843.48","999.66","659.68","526.87","13,241.33","13,232.11","14,313.83"
"10","Accrued Payable","-","-","-","1.26","-","4,065.49","2,075.49","7,877.86","2,805.91","3,065.89"
"11","Short Term Debt","-","-","-","-","-","-","-","1,854.26","4,364.48","4,001.65"
"12","Long Term Debt","-","-","-","-","-","-","-","3,099.35","13,213.67","13,268.18"
"13","Net Operating Cash Flow","7,321.39","2,008.27","(9,146.22)","1.17","(2,970.59)","395.83","3,682.42","3,674.59","(6,339.18)","(687.64)"
"14","Capital Expenditures","(470.00)","(5,098.02)","(1,596.72)","(137.85)","(57.69)","(318.34)","(181.42)","(143.49)","(938.32)","(2,214.43)"
"15","Total Shares Outstanding (million)","77,000.48","94,100.00","94,100.00","94,100.48","94,100.48","94,100.48","94,100.48","103,510.48","103,510.48","103,510.48"
