"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","69,864.00","56,733.00","85,642.00","42,804.00","22,021.00","21,591.00","30,824.00","23,714.00","24,238.00","26,658.00"
"3","Pretax Income","(1,501.00)","(4,163.00)","104,480.00","(2,611.00)","(14,951.00)","(13,948.00)","2,696.00","(7,992.00)","(7,397.00)","(6,057.00)"
"4","Net Income","(3,811.00)","(4,657.00)","88,115.00","(4,098.00)","(14,674.00)","(13,741.00)","(1,786.00)","(8,596.00)","(8,287.00)","(6,808.00)"
"5","Cash & Short-Term Investments","103,142.00","109,088.00","129,682.00","134,645.00","132,146.00","132,727.00","126,512.00","152,246.00","143,653.00","131,111.00"
"6","Cash Only","38,457.00","52,431.00","127,820.00","54,958.00","62,869.00","63,117.00","58,271.00","66,588.00","60,908.00","58,266.00"
"7","Total Accounts Receivables","134,903.00","134,352.00","106,182.00","111,592.00","113,074.00","100,835.00","79,027.00","80,201.00","77,109.00","82,172.00"
"8","Inventories","47,460.00","49,051.00","51,089.00","51,040.00","50,819.00","48,823.00","45,225.00","44,910.00","45,639.00","44,438.00"
"9","Net Property, Plant & Equipment","213,400.00","259,996.00","226,461.00","225,895.00","222,415.00","250,447.00","247,262.00","248,522.00","247,568.00","247,921.00"
"10","Accrued Payable","77,440.00","93,825.00","74,187.00","78,982.00","75,819.00","67,416.00","53,947.00","61,516.00","54,978.00","53,960.00"
"11","Short Term Debt","102,118.00","83,282.00","18,253.00","17,300.00","22,762.00","40,275.00","25,916.00","33,314.00","38,120.00","45,594.00"
"12","Long Term Debt","65,593.00","115,188.00","87,461.00","87,146.00","85,778.00","90,328.00","88,569.00","115,627.00","113,943.00","110,101.00"
"13","Net Operating Cash Flow","(7,732.00)","8,358.00","15,970.00","17,708.00","(7,268.00)","(4,817.00)","(4,741.00)","(2,098.00)","(5,216.00)","(4,609.00)"
"14","Capital Expenditures","(933.00)","(3,394.00)","(4,509.00)","(1,454.00)","(400.00)","(10,775.00)","(5,219.00)","(1,461.00)","(1,362.00)","(7,693.00)"
"15","Total Shares Outstanding (million)","929,195.00","929,195.00","929,195.00","929,195.00","929,195.00","929,195.00","929,195.00","929,195.00","929,195.00","929,195.00"
