"1","Financial Year","30-11-2016       2","28-02-2017       3","31-05-2017       4","31-08-2017       1","30-11-2017       2","28-02-2018       3","31-05-2018       4","31-08-2018       1","30-11-2018       2","28-02-2019       3"
"2","Sales/Revenue","113,862.00","115,658.00","119,499.10","125,246.00","123,449.00","130,483.00","129,092.28","142,941.00","139,302.00","143,363.00"
"3","Pretax Income","5,137.00","9,694.00","5,596.42","5,935.00","7,172.00","10,146.00","6,313.00","6,500.00","9,734.00","10,983.00"
"4","Net Income","2,764.00","5,284.00","4,360.96","3,254.00","4,274.00","5,164.00","5,868.15","4,088.00","5,740.00","5,673.00"
"5","Cash & Short-Term Investments","75,913.00","79,352.00","102,546.00","112,313.00","107,616.00","109,033.00","111,909.00","136,204.00","125,456.00","119,206.00"
"6","Cash Only","46,241.00","49,184.00","76,193.00","89,510.00","62,612.00","59,581.00","65,052.76","86,780.00","63,608.00","68,175.00"
"7","Total Accounts Receivables","12,091.00","11,160.00","11,601.00","12,901.00","11,900.00","12,489.00","11,937.17","10,327.00","8,588.00","7,461.00"
"8","Inventories","82,984.00","86,458.00","88,990.00","87,928.00","92,937.00","96,645.00","90,642.16","83,366.00","99,885.00","94,353.00"
"9","Net Property, Plant & Equipment","37,674.00","37,526.00","37,410.00","37,589.00","37,891.00","38,046.00","40,276.42","40,169.00","39,811.00","39,573.00"
"10","Accrued Payable","5,259.00","5,864.00","7,229.00","9,743.00","6,712.00","6,856.00","8,879.99","10,477.00","7,749.00","7,266.00"
"11","Short Term Debt","1,521.00","1,522.00","-","1,524.00","1,524.00","1,525.00","1,514.35","1,497.00","1,735.00","1,718.00"
"12","Long Term Debt","8,442.00","8,163.00","7,878.00","7,595.00","7,307.00","7,019.00","6,737.35","6,461.00","7,903.00","7,603.00"
"13","Net Operating Cash Flow","5,849.00","4,631.00","24,556.84","10,375.00","5,098.00","3,233.00","5,746.56","24,064.00","3,493.00","(4,998.00)"
"14","Capital Expenditures","(1,869.00)","(1,000.00)","(1,095.28)","(1,164.00)","(1,307.00)","(1,245.00)","(3,454.09)","(772.00)","(596.00)","(737.00)"
"15","Total Shares Outstanding (million)","217,706.00","217,706.00","217,706.00","217,706.00","217,706.40","217,706.40","217,706.40","217,706.40","217,706.40","217,706.40"
