"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","399,174.00","467,176.00","456,001.00","282,454.00","206,837.00","428,416.00","206,716.00","202,057.00","185,001.00","185,868.00"
"3","Pretax Income","65,623.00","102,792.00","17,045.00","26,807.00","22,993.00","81,729.00","(68,770.00)","82,555.00","57,471.00","62,086.00"
"4","Net Income","41,332.00","72,832.00","4,528.00","17,283.00","16,707.00","46,711.00","114,008.00","77,795.00","47,390.00","53,879.00"
"5","Cash & Short-Term Investments","653,757.00","687,548.00","860,402.00","739,760.00","713,718.00","613,652.00","642,983.00","786,724.00","784,192.00","759,246.00"
"6","Cash Only","548,779.00","580,052.00","621,093.00","501,094.00","451,132.00","350,689.00","281,819.00","380,310.00","375,272.00","349,660.00"
"7","Total Accounts Receivables","534,468.00","541,210.00","300,518.00","252,530.00","157,686.00","161,667.00","194,994.00","169,394.00","160,869.00","165,478.00"
"8","Inventories","524,166.00","512,233.00","496,969.00","488,325.00","468,190.00","475,727.00","472,268.00","458,026.00","471,311.00","460,843.00"
"9","Net Property, Plant & Equipment","1,109,750.00","1,191,877.00","1,332,139.00","1,305,561.00","1,244,012.00","1,265,750.00","1,312,746.00","1,310,399.00","1,317,647.00","1,367,488.00"
"10","Accrued Payable","387,503.00","412,624.00","471,103.00","345,823.00","193,088.00","212,272.00","489,796.00","467,561.00","417,488.00","448,087.00"
"11","Short Term Debt","57,474.00","51,222.00","58,425.00","52,323.00","56,126.00","66,270.00","60,367.00","77,581.00","595,892.00","602,699.00"
"12","Long Term Debt","641,237.00","749,713.00","750,528.00","765,821.00","826,484.00","827,309.00","835,318.00","847,537.00","350,560.00","331,829.00"
"13","Net Operating Cash Flow","3,148.00","73,816.00","285,299.00","(105,626.00)","(21,735.00)","42,840.00","79,981.00","44,154.00","(46,011.00)","44,002.00"
"14","Capital Expenditures","(89,357.00)","(101,134.00)","(169,976.00)","(17,387.00)","(85,944.00)","(39,417.00)","(67,667.00)","(23,075.00)","(17,089.00)","(64,743.00)"
"15","Total Shares Outstanding (million)","1,072,624.62","1,072,624.62","1,072,624.90","1,072,624.90","1,072,624.90","1,072,624.90","1,063,130.00","1,065,181.50","1,074,176.00","1,074,176.00"
