"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019"
"2","Sales/Revenue","69,824.00","60,449.00","66,635.00","79,140.00","106,354.00","74,099.00","57,598.00","65,643.00","74,118.00","57,472.00"
"3","Pretax Income","(22,251.00)","875.00","(204.00)","(1,855.00)","20,395.00","(3,555.00)","(6,356.00)","499.00","1,815.00","(8,977.00)"
"4","Net Income","(21,580.00)","1,511.00","1,413.00","(2,551.00)","14,846.00","(2,533.00)","(5,552.00)","516.00","513.00","(9,206.00)"
"5","Cash & Short-Term Investments","5,254.00","5,325.00","4,288.00","5,973.00","19,883.00","18,511.00","11,654.00","11,413.00","18,812.00","22,242.00"
"6","Cash Only","3,281.00","3,821.00","2,629.00","4,687.00","7,982.00","18,511.00","11,654.00","11,413.00","18,812.00","22,242.00"
"7","Total Accounts Receivables","18,172.00","18,474.00","18,735.00","18,352.00","15,366.00","16,769.00","17,278.00","15,929.00","13,594.00","12,098.00"
"8","Inventories","13,927.00","12,893.00","19,725.00","18,672.00","13,054.00","7,821.00","7,214.00","7,565.00","7,326.00","6,298.00"
"9","Net Property, Plant & Equipment","48,273.00","45,462.00","70,817.00","69,140.00","68,569.00","67,452.00","53,432.00","52,687.00","50,301.00","41,696.00"
"10","Accrued Payable","-","-","-","38,527.00","30,674.00","28,321.00","26,742.00","25,256.00","25,686.00","30,324.00"
"11","Short Term Debt","12,514.00","8,376.00","8,061.00","5,613.00","1,818.00","1,137.00","708.00","837.00","496.00","2,848.00"
"12","Long Term Debt","426.00","400.00","475.00","918.00","1,190.00","1,657.00","750.00","797.00","1,271.00","9,713.00"
"13","Net Operating Cash Flow","(2,228.00)","(1,332.00)","1,473.00","5,468.00","20,914.00","1,804.00","(7,561.00)","2,539.00","7,795.00","(858.00)"
"14","Capital Expenditures","(11,144.00)","(774.00)","(2,268.00)","(1,611.00)","(3,121.00)","(1,987.00)","(2,571.00)","(2,713.00)","(998.00)","(5,127.00)"
"15","Total Shares Outstanding (million)","134,546.00","134,546.00","134,546.00","134,546.00","134,546.00","134,546.00","134,546.00","134,546.52","135,772.88","136,792.85"
