"1","Financial Year","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018"
"2","Sales/Revenue","1,753,146.00","1,807,475.00","2,000,170.00","2,125,294.00","2,317,219.00","2,773,462.00","3,618,969.00","4,052,969.00","5,348,821.00","6,233,243.00"
"3","Pretax Income","325,881.00","388,376.00","294,730.00","214,054.00","220,877.00","213,121.00","143,560.00","212,845.00","248,181.00","234,119.00"
"4","Net Income","243,146.00","298,278.00","229,154.00","162,828.00","171,436.00","167,628.00","106,162.00","165,138.00","194,638.00","180,392.00"
"5","Cash & Short-Term Investments","347,882.00","477,996.00","327,004.00","345,138.00","294,218.00","430,472.00","361,954.00","585,113.00","218,198.00","404,504.00"
"6","Cash Only","347,882.00","33,331.00","34,979.00","28,435.00","38,263.00","21,231.00","8,566.00","15,407.00","22,320.00","18,983.00"
"7","Total Accounts Receivables","160,234.00","180,704.00","196,150.00","223,593.00","231,094.00","308,257.00","641,019.00","474,747.00","808,118.00","750,735.00"
"8","Net Property, Plant & Equipment","904,913.00","938,088.00","929,078.00","923,235.00","961,512.00","1,021,246.00","1,045,124.00","1,121,145.00","1,230,951.00","1,313,169.00"
"9","Accrued Payable","145,447.00","170,603.00","203,235.00","-","-","-","-","-","-","-"
"10","Short Term Debt","-","-","-","-","-","70,000.00","130,000.00","3,040.00","2,990.00","100,000.00"
"11","Long Term Debt","-","-","-","-","-","-","-","107,990.00","208,970.00","181,000.00"
"12","Net Operating Cash Flow","300,539.00","369,417.00","261,654.00","213,482.00","202,440.00","340,078.00","97,113.00","480,312.00","(137,371.00)","443,266.00"
"13","Capital Expenditures","(51,797.00)","(74,021.00)","(35,384.00)","(39,722.00)","(85,439.00)","(111,198.00)","(77,478.00)","(133,454.00)","(170,768.00)","(158,115.00)"
"14","Total Shares Outstanding (million)","1,284,000.00","1,284,000.00","1,284,000.00","1,284,000.00","1,284,000.00","1,284,000.00","1,284,000.00","1,284,000.00","1,284,000.00","1,284,000.00"
