"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","40,092.00","33,117.00","40,032.35","14,100.00","14,136.00","42,393.00","61,240.67","47,482.00","67,045.00","33,830.00"
"3","Pretax Income","15,202.00","13,458.00","18,159.85","971.00","456.00","13,319.00","19,151.65","13,862.00","19,489.00","9,976.00"
"4","Net Income","11,602.00","10,915.00","15,977.80","769.00","721.00","10,097.00","13,588.88","10,136.00","15,094.00","7,852.00"
"5","Cash & Short-Term Investments","180,675.00","131,786.00","158,133.00","118,399.00","117,358.00","103,106.00","97,575.00","113,506.00","127,655.00","120,911.00"
"6","Cash Only","163,868.00","121,886.00","96,075.00","60,881.00","61,071.00","47,594.00","57,268.00","71,868.00","89,737.00","87,331.00"
"7","Total Accounts Receivables","76,210.00","59,678.00","62,879.00","52,041.00","52,322.00","76,999.00","88,797.00","85,403.00","119,639.00","120,311.00"
"8","Inventories","157,046.00","161,234.00","154,288.00","161,464.00","162,824.00","163,047.00","153,992.00","158,306.00","143,000.00","152,508.00"
"9","Net Property, Plant & Equipment","3,526.00","3,611.00","3,970.00","4,132.00","4,100.00","3,993.00","4,114.00","4,025.00","3,930.00","3,806.00"
"10","Accrued Payable","35,957.00","24,105.00","27,838.00","22,710.00","20,056.00","37,001.00","21,972.00","19,975.00","32,344.00","46,660.00"
"11","Short Term Debt","29,734.00","23,313.00","41,618.00","8,705.00","13,743.00","10,860.00","13,224.00","17,570.00","29,881.00","22,175.00"
"12","Long Term Debt","32,459.00","120,972.00","118,874.00","114,684.00","112,476.00","108,185.00","103,645.00","99,102.00","94,818.00","91,055.00"
"13","Net Operating Cash Flow","12,112.00","(115,137.00)","12,651.00","4,303.00","(2,583.00)","(6,250.00)","10,389.00","16,872.00","7,070.00","4,518.00"
"14","Capital Expenditures","(315.00)","(243.00)","(115.00)","(40.00)","(92.00)","(22.00)","(311.00)","(46.00)","(40.00)","(7.00)"
"15","Total Shares Outstanding (million)","433,452.62","433,455.62","433,455.62","433,455.62","433,455.62","433,874.02","434,492.02","434,642.02","434,642.02","434,837.52"
