"1","Financial Year","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018"
"2","Sales/Revenue","303,707.00","404,250.00","256,309.00","262,266.00","246,744.00","255,724.00","241,501.00","225,505.00","272,582.00","238,974.00"
"3","Pretax Income","248,257.00","244,368.00","94,803.00","66,451.00","45,506.00","18,333.00","(1,196,248.00)","(496,298.00)","(128,992.00)","264,800.00"
"4","Net Income","243,799.00","238,368.00","91,309.00","66,049.00","44,532.00","12,153.00","(1,177,153.00)","(491,306.00)","(134,954.00)","263,838.00"
"5","Cash & Short-Term Investments","610,926.00","444,168.00","420,699.00","281,843.00","253,858.00","151,460.00","140,496.00","69,641.00","72,233.00","289,124.00"
"6","Cash Only","53,711.00","19,215.00","149,945.00","138,187.00","114,783.00","150,097.00","140,496.00","69,141.00","52,339.00","27,986.00"
"7","Total Accounts Receivables","76,886.00","41,967.00","32,583.00","41,377.00","29,385.00","46,255.00","35,700.00","38,609.00","35,193.00","25,611.00"
"8","Inventories","6,797.00","10,699.00","6,975.00","10,364.00","9,719.00","7,855.00","8,229.00","12,220.00","7,344.00","10,108.00"
"9","Net Property, Plant & Equipment","645,975.00","562,391.00","549,743.00","483,277.00","515,018.00","750,672.00","648,422.00","512,704.00","471,671.00","502,953.00"
"10","Accrued Payable","15,365.00","16,697.00","14,309.00","-","-","-","-","-","-","-"
"11","Short Term Debt","7,695.00","43,148.00","47,834.00","73,077.00","44,612.00","68,153.00","224,585.00","105,343.00","86,197.00","211,472.00"
"12","Long Term Debt","344,968.00","107,013.00","108,523.00","33,516.00","32,242.00","347,403.00","383,055.00","438,526.00","323,946.00","197,685.00"
"13","Net Operating Cash Flow","114,086.00","221,760.00","65,847.00","(3,089.00)","26,768.00","(14,976.00)","(43,237.00)","(19,967.00)","27,406.00","29,236.00"
"14","Capital Expenditures","(86,224.00)","(87,428.00)","(3,541.00)","(714.00)","(28,799.00)","(240,317.00)","(139,255.00)","(83,298.00)","(6,956.00)","(140,953.00)"
"15","Total Shares Outstanding (million)","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00"
